 ,Area,Mean,Min,Max,X,Y
1,0,153,153,153,317.000,19.000
2,0,174,174,174,320.500,41.500
3,0,188,188,188,323.500,72.500
4,0,193,193,193,326.500,106.500
5,0,172,172,172,330.500,130.500
6,0,181,181,181,338.500,151.500
7,0,166,166,166,350.500,135.500
8,0,169,169,169,354.500,164.500
9,0,173,173,173,356.500,190.500
10,0,192,192,192,357.500,219.500
11,0,196,196,196,360.500,254.500
12,0,176,176,176,365.500,275.500
13,0,173,173,173,379.500,273.500
14,0,172,172,172,385.500,294.500
15,0,193,193,193,387.833,329.833
16,0,172,172,172,393.500,302.167
17,0,166,166,166,398.500,314.833
18,0,186,186,186,398.500,329.167
19,0,165,165,165,405.167,319.167
20,0,158,158,158,406.500,306.500
21,0,153,153,153,407.500,296.833
22,0,154,154,154,413.500,309.500
23,0,160,160,160,415.167,325.167
24,0,156,156,156,420.167,318.833
25,0,150,150,150,420.833,308.500
26,0,149,149,149,422.500,298.833
27,0,154,154,154,425.500,306.167
28,0,162,162,162,426.500,316.833
