 ,Area,Mean,Min,Max,X,Y
1,0,183,183,183,310.324,6.278
2,0,199,199,199,318.071,42.105
3,0,189,189,189,329.690,71.154
4,0,175,175,175,342.278,96.330
5,0,165,165,165,350.025,126.347
6,0,182,182,182,354.866,151.523
7,0,174,174,174,370.359,171.857
8,0,172,172,172,379.073,188.318
9,0,168,168,168,392.630,200.906
10,0,162,162,162,397.471,191.223
11,0,165,165,165,415.869,206.716
12,0,167,167,167,430.393,227.050
13,0,167,167,167,449.759,225.114
14,0,163,163,163,451.696,212.526
15,0,167,167,167,454.601,199.938
16,0,184,184,184,472.030,213.494
17,0,167,167,167,478.808,205.748
18,0,176,176,176,478.808,187.350
19,0,190,190,190,500.111,209.621
20,0,171,171,171,504.952,192.192
