 ,Area,Mean,Min,Max,X,Y
1,0,159,159,159,364.000,748.000
2,0,158,158,158,376.833,718.500
3,0,151,151,151,394.167,682.500
4,0,156,156,156,418.167,641.167
5,0,145,145,145,444.833,605.167
6,0,143,143,143,466.167,571.833
7,0,148,148,148,482.167,542.500
8,0,142,142,142,503.500,514.500
9,0,143,143,143,536.833,490.500
10,0,140,140,140,563.500,461.167
11,0,144,144,144,578.167,431.833
12,0,135,135,135,612.833,405.167
13,0,129,129,129,643.500,378.500
14,0,157,157,157,676.833,354.500
15,0,144,144,144,722.167,305.167
16,0,201,201,201,752.833,258.500
17,0,142,142,142,798.167,241.167
18,0,183,183,183,816.833,221.167
19,0,213,213,213,828.833,169.167
20,0,146,146,146,854.167,150.500
21,0,167,167,167,882.167,126.500
22,0,226,226,226,907.500,107.833
23,0,230,230,230,934.167,90.500
24,0,223,223,223,938.167,85.167
