 ,Area,Mean,Min,Max,X,Y
1,0,169,169,169,298.000,18.000
2,0,144,144,144,309.500,44.167
3,0,168,168,168,320.833,75.500
4,0,160,160,160,331.500,100.833
5,0,171,171,171,334.833,128.833
6,0,172,172,172,346.833,154.833
7,0,172,172,172,348.833,180.833
8,0,175,175,175,353.500,204.833
9,0,182,182,182,362.167,225.500
10,0,171,171,171,371.500,250.833
11,0,150,150,150,382.833,257.500
12,0,141,141,141,396.833,271.500
13,0,145,145,145,405.500,270.167
14,0,139,139,139,416.833,286.167
15,0,139,139,139,424.167,304.167
16,0,133,133,133,438.833,322.167
17,0,141,141,141,454.833,340.833
18,0,154,154,154,471.500,361.500
19,0,152,152,152,485.500,382.167
20,0,144,144,144,492.833,398.833
21,0,150,150,150,498.167,408.833
22,0,142,142,142,516.833,420.167
23,0,128,128,128,531.500,416.167
24,0,150,150,150,540.167,399.500
25,0,138,138,138,534.833,382.833
26,0,149,149,149,534.167,366.167
27,0,143,143,143,534.167,350.167
28,0,145,145,145,536.833,328.833
