 ,Area,Mean,Min,Max,X,Y
1,0,175,175,175,281.000,15.000
2,0,218,218,218,295.500,34.500
3,0,180,180,180,305.500,60.167
4,0,171,171,171,312.833,56.167
5,0,178,178,178,316.833,71.500
6,0,185,185,185,318.833,88.833
7,0,186,186,186,323.500,107.500
8,0,173,173,173,330.833,97.500
9,0,174,174,174,340.167,95.500
10,0,170,170,170,345.500,108.833
11,0,171,171,171,348.833,129.500
12,0,171,171,171,353.500,151.500
13,0,186,186,186,358.833,182.167
14,0,160,160,160,366.833,152.167
15,0,179,179,179,377.500,168.833
16,0,157,157,157,388.833,168.167
17,0,169,169,169,394.833,188.167
18,0,160,160,160,408.167,167.500
19,0,164,164,164,411.500,204.833
20,0,172,172,172,419.500,229.500
21,0,157,157,157,426.833,222.167
22,0,151,151,151,431.500,209.500
23,0,150,150,150,436.833,225.500
24,0,161,161,161,437.500,240.167
25,0,156,156,156,444.833,226.167
26,0,145,145,145,447.500,214.167
27,0,154,154,154,450.833,198.833
28,0,155,155,155,454.833,211.500
29,0,182,182,182,456.167,237.500
30,0,167,167,167,457.500,258.167
31,0,176,176,176,459.500,279.500
32,0,166,166,166,466.167,257.500
33,0,143,143,143,467.500,236.167
34,0,160,160,160,475.500,223.500
35,0,162,162,162,477.500,244.167
36,0,160,160,160,481.500,266.167
37,0,175,175,175,482.833,289.500
38,0,165,165,165,489.500,272.167
39,0,156,156,156,489.500,256.167
40,0,152,152,152,492.167,242.833
