 ,Area,Mean,Min,Max,X,Y
1,0,164,164,164,308.000,8.000
2,0,174,174,174,313.167,26.167
3,0,178,178,178,314.500,45.167
4,0,175,175,175,318.167,60.500
5,0,161,161,161,322.500,81.167
6,0,204,204,204,326.167,100.833
7,0,193,193,193,331.500,118.833
8,0,171,171,171,336.500,135.500
9,0,177,177,177,343.833,154.167
10,0,173,173,173,350.500,167.500
11,0,165,165,165,359.500,183.833
12,0,164,164,164,367.167,195.500
13,0,171,171,171,375.500,208.833
14,0,178,178,178,380.167,220.500
15,0,164,164,164,387.833,231.167
16,0,164,164,164,402.833,246.500
17,0,165,165,165,413.833,252.167
18,0,163,163,163,420.167,257.500
19,0,156,156,156,424.500,270.500
20,0,162,162,162,430.833,265.500
21,0,161,161,161,431.500,257.833
22,0,154,154,154,437.833,259.167
23,0,159,159,159,440.833,272.833
24,0,157,157,157,447.833,276.500
25,0,162,162,162,452.167,284.500
26,0,155,155,155,458.167,290.167
27,0,157,157,157,463.500,290.167
