 ,Area,Mean,Min,Max,X,Y
1,0,194,194,194,258.000,66.000
2,0,190,190,190,260.833,196.833
3,0,202,202,202,259.500,298.167
4,0,194,194,194,259.500,355.500
5,0,201,201,201,267.500,384.833
6,0,213,213,213,256.833,430.167
7,0,221,221,221,260.833,483.500
8,0,201,201,201,260.833,558.167
9,0,221,221,221,263.500,619.500
10,0,212,212,212,263.500,670.167
11,0,220,220,220,263.500,696.833
12,0,218,218,218,267.500,731.500
13,0,218,218,218,267.500,752.833
