 ,Area,Mean,Min,Max,X,Y
1,0,210,210,210,74.000,678.000
2,0,209,209,209,95.500,639.833
3,0,206,206,206,115.500,602.500
4,0,194,194,194,140.833,565.167
5,0,199,199,199,160.833,530.500
6,0,184,184,184,184.833,493.167
7,0,182,182,182,212.833,451.833
8,0,190,190,190,236.833,417.167
9,0,185,185,185,268.833,389.167
10,0,190,190,190,292.833,357.167
11,0,188,188,188,320.833,329.167
12,0,193,193,193,344.833,306.500
13,0,194,194,194,375.500,281.167
14,0,209,209,209,395.500,262.500
15,0,208,208,208,415.500,241.167
16,0,206,206,206,434.167,222.500
17,0,213,213,213,454.167,206.500
18,0,206,206,206,486.167,173.167
19,0,211,211,211,511.500,151.833
20,0,219,219,219,539.500,127.833
21,0,214,214,214,566.167,109.167
22,0,225,225,225,592.833,85.167
23,0,209,209,209,616.833,67.833
24,0,211,211,211,636.833,53.167
25,0,213,213,213,658.167,33.167
26,0,219,219,219,672.833,18.500
