 ,Area,Mean,Min,Max,X,Y
1,0,193,193,193,14.000,370.000
2,0,203,203,203,31.607,344.514
3,0,200,200,200,51.941,326.320
4,0,209,209,209,59.433,305.986
5,0,210,210,210,93.680,287.792
6,0,220,220,220,123.646,262.107
7,0,219,219,219,152.542,239.632
8,0,215,215,215,184.649,212.876
9,0,218,218,218,198.562,194.683
10,0,217,217,217,223.177,174.348
11,0,215,215,215,243.511,158.295
12,0,220,220,220,267.056,132.610
13,0,210,210,210,312.006,103.714
14,0,209,209,209,325.919,88.730
15,0,191,191,191,352.674,67.326
16,0,154,154,154,356.955,59.834
17,0,164,164,164,387.992,43.781
18,0,164,164,164,387.992,43.781
19,0,172,172,172,417.958,26.657
20,0,165,165,165,437.222,24.517
21,0,165,165,165,438.292,24.517
