 ,Area,Mean,Min,Max,X,Y
1,0,234,234,234,213.000,664.000
2,0,170,170,170,219.500,513.500
3,0,173,173,173,224.833,421.500
4,0,184,184,184,227.500,338.833
5,0,182,182,182,238.167,269.500
6,0,206,206,206,240.833,217.500
7,0,212,212,212,240.833,178.833
8,0,213,213,213,242.167,137.500
9,0,219,219,219,240.833,84.167
10,0,226,226,226,242.167,53.500
11,0,211,211,211,242.167,26.833
