 ,Area,Mean,Min,Max,X,Y
1,0,193,193,193,143.000,569.000
2,0,186,186,186,144.833,561.167
3,0,130,130,130,146.167,551.833
4,0,130,130,130,147.500,543.167
5,0,130,130,130,147.500,528.500
6,0,136,136,136,148.167,515.167
7,0,132,132,132,148.167,499.833
8,0,134,134,134,149.500,489.167
9,0,136,136,136,149.500,475.833
10,0,136,136,136,149.500,461.167
11,0,136,136,136,149.500,447.833
12,0,133,133,133,150.833,435.167
13,0,136,136,136,151.500,422.500
14,0,133,133,133,152.167,412.500
15,0,136,136,136,152.167,397.833
16,0,136,136,136,153.500,387.833
17,0,136,136,136,153.500,375.167
18,0,136,136,136,154.167,361.167
19,0,136,136,136,154.167,349.833
20,0,129,129,129,154.833,335.833
21,0,136,136,136,154.833,324.500
22,0,129,129,129,155.500,313.167
23,0,136,136,136,155.500,300.500
24,0,130,130,130,156.833,290.500
25,0,129,129,129,156.833,276.500
26,0,130,130,130,157.500,263.833
27,0,129,129,129,158.167,251.833
28,0,129,129,129,158.833,237.167
29,0,168,168,168,158.833,223.167
30,0,129,129,129,159.500,211.167
31,0,167,167,167,160.167,199.500
32,0,129,129,129,160.833,186.833
33,0,123,123,123,162.167,172.167
34,0,129,129,129,162.167,160.167
35,0,116,116,116,163.500,146.833
36,0,115,115,115,163.500,132.833
37,0,116,116,116,164.167,116.833
38,0,102,102,102,164.833,104.167
39,0,80,80,80,165.500,86.833
40,0,170,170,170,166.167,73.500
41,0,88,88,88,167.500,61.500
42,0,78,78,78,168.833,51.500
43,0,112,112,112,171.500,37.500
44,0,138,138,138,172.833,33.500
45,0,175,175,175,362.833,557.833
46,0,128,128,128,364.833,549.167
47,0,122,122,122,366.167,537.833
48,0,126,126,126,366.833,524.500
49,0,135,135,135,368.167,510.500
50,0,124,124,124,368.167,499.833
51,0,135,135,135,368.833,489.833
52,0,135,135,135,368.833,477.833
53,0,128,128,128,369.500,465.167
54,0,135,135,135,369.500,453.167
55,0,128,128,128,370.833,443.167
56,0,128,128,128,371.500,429.833
57,0,128,128,128,371.500,423.167
58,0,128,128,128,371.500,411.833
59,0,141,141,141,372.167,400.500
60,0,130,130,130,372.833,389.833
61,0,130,130,130,373.500,378.833
62,0,130,130,130,374.167,364.167
63,0,132,132,132,374.167,347.500
64,0,129,129,129,375.500,332.167
65,0,129,129,129,375.500,320.167
66,0,136,136,136,375.500,303.500
67,0,159,159,159,376.167,289.500
68,0,129,129,129,376.833,278.167
69,0,129,129,129,377.500,264.167
70,0,129,129,129,377.500,247.500
71,0,123,123,123,378.833,232.167
72,0,129,129,129,378.833,216.833
73,0,123,123,123,379.500,203.500
74,0,129,129,129,380.167,190.167
75,0,116,116,116,381.500,176.833
76,0,115,115,115,382.167,166.167
77,0,116,116,116,382.167,150.833
78,0,115,115,115,382.833,132.167
79,0,108,108,108,383.500,116.833
80,0,124,124,124,383.500,100.167
81,0,80,80,80,384.833,87.500
82,0,81,81,81,385.500,73.500
83,0,186,186,186,386.167,60.167
84,0,88,88,88,388.167,46.833
85,0,85,85,85,388.833,34.833
86,0,88,88,88,390.833,26.833
87,0,147,147,147,394.167,18.833
88,0,135,135,135,571.500,553.167
89,0,128,128,128,573.500,540.500
90,0,122,122,122,574.833,531.833
91,0,126,126,126,574.833,517.833
92,0,122,122,122,576.167,502.500
93,0,125,125,125,577.500,486.500
94,0,123,123,123,577.500,475.167
95,0,123,123,123,578.167,460.500
96,0,123,123,123,578.167,445.833
97,0,123,123,123,578.833,431.167
98,0,123,123,123,580.167,413.167
99,0,129,129,129,580.167,400.167
100,0,158,158,158,580.167,384.833
101,0,125,125,125,582.167,370.833
102,0,129,129,129,582.167,354.167
103,0,128,128,128,582.167,337.500
104,0,129,129,129,582.833,322.167
105,0,129,129,129,584.167,305.500
106,0,123,123,123,583.500,286.167
107,0,128,128,128,583.500,270.833
108,0,123,123,123,585.500,256.167
109,0,123,123,123,585.500,240.833
110,0,123,123,123,585.500,225.500
111,0,127,127,127,585.500,207.500
112,0,116,116,116,587.500,191.500
113,0,123,123,123,587.500,174.833
114,0,123,123,123,588.167,156.833
115,0,203,203,203,588.167,140.167
116,0,199,199,199,588.833,123.500
117,0,116,116,116,590.167,106.167
118,0,87,87,87,590.833,91.500
119,0,88,88,88,591.500,76.167
120,0,109,109,109,592.167,64.167
121,0,82,82,82,593.500,50.833
122,0,87,87,87,594.167,36.167
123,0,88,88,88,594.833,24.167
124,0,89,89,89,596.167,14.167
125,0,139,139,139,597.500,6.167
126,0,135,135,135,960.500,585.167
127,0,113,113,113,962.500,573.833
128,0,109,109,109,963.833,558.500
129,0,170,170,170,963.833,544.500
130,0,148,148,148,964.500,528.500
131,0,120,120,120,965.833,515.833
132,0,129,129,129,965.833,501.833
133,0,174,174,174,965.833,489.833
134,0,155,155,155,965.833,475.833
135,0,177,177,177,967.167,462.500
136,0,122,122,122,967.833,449.167
137,0,123,123,123,968.500,433.167
138,0,123,123,123,969.167,420.500
139,0,125,125,125,969.167,408.833
140,0,159,159,159,969.167,392.833
141,0,153,153,153,969.167,378.833
142,0,156,156,156,969.833,364.833
143,0,125,125,125,970.500,350.833
144,0,146,146,146,971.167,334.167
145,0,125,125,125,971.833,320.167
146,0,146,146,146,971.833,304.167
147,0,185,185,185,971.833,286.833
148,0,173,173,173,973.167,273.500
149,0,126,126,126,973.833,258.833
150,0,154,154,154,973.833,244.833
151,0,198,198,198,973.833,230.833
152,0,203,203,203,975.167,210.167
153,0,124,124,124,975.833,193.500
154,0,116,116,116,976.500,172.833
155,0,116,116,116,977.833,154.833
156,0,109,109,109,978.500,138.833
157,0,109,109,109,979.167,124.833
158,0,108,108,108,979.167,110.167
159,0,79,79,79,979.833,88.167
160,0,75,75,75,981.167,70.167
161,0,186,186,186,981.167,53.500
162,0,101,101,101,981.833,38.833
163,0,96,96,96,982.500,23.500
164,0,184,184,184,983.167,10.167
165,0,141,141,141,984.500,2.167
166,0,181,181,181,1163.833,597.833
167,0,195,195,195,1165.167,586.500
168,0,186,186,186,1165.833,573.833
169,0,133,133,133,1167.167,563.833
170,0,133,133,133,1167.833,550.500
171,0,126,126,126,1168.500,537.167
172,0,123,123,123,1168.500,525.833
173,0,167,167,167,1169.167,507.833
174,0,127,127,127,1169.833,493.167
175,0,159,159,159,1169.833,477.167
176,0,126,126,126,1170.500,463.167
177,0,120,120,120,1171.833,447.167
178,0,120,120,120,1172.500,430.500
179,0,120,120,120,1172.500,413.167
180,0,126,126,126,1172.500,395.833
181,0,122,122,122,1173.833,383.833
182,0,122,122,122,1173.833,368.500
183,0,153,153,153,1173.833,355.833
184,0,115,115,115,1174.500,340.500
185,0,119,119,119,1175.167,328.500
186,0,116,116,116,1175.833,312.500
187,0,120,120,120,1175.833,297.833
188,0,118,118,118,1176.500,285.167
189,0,121,121,121,1177.167,270.833
190,0,117,117,117,1177.833,254.167
191,0,117,117,117,1177.833,235.500
192,0,156,156,156,1177.833,219.500
193,0,117,117,117,1178.500,203.500
194,0,109,109,109,1179.833,188.833
195,0,116,116,116,1179.833,174.833
196,0,109,109,109,1180.500,163.500
197,0,109,109,109,1181.167,148.833
198,0,102,102,102,1181.833,134.167
199,0,96,96,96,1182.500,118.833
200,0,90,90,90,1182.500,102.167
201,0,80,80,80,1183.167,84.833
202,0,74,74,74,1183.833,72.167
203,0,82,82,82,1184.500,55.500
204,0,95,95,95,1184.500,40.167
205,0,82,82,82,1185.833,25.500
206,0,104,104,104,1185.833,13.500
207,0,74,74,74,1186.500,4.833
208,0,143,143,143,1378.500,579.833
209,0,130,130,130,1380.500,568.500
210,0,135,135,135,1381.167,553.833
211,0,125,125,125,1382.500,539.833
212,0,125,125,125,1382.500,525.833
213,0,125,125,125,1382.500,513.833
214,0,124,124,124,1383.833,499.167
215,0,129,129,129,1383.833,479.833
216,0,123,123,123,1384.500,466.500
217,0,129,129,129,1385.167,451.833
