 ,Area,Mean,Min,Max,X,Y
1,0,132,132,132,493.000,11.000
2,0,78,78,78,496.500,40.500
3,0,80,80,80,498.000,60.500
4,0,101,101,101,499.500,79.000
5,0,113,113,113,500.500,100.500
6,0,220,220,220,503.500,124.500
7,0,149,149,149,505.000,150.500
8,0,156,156,156,507.000,177.500
9,0,144,144,144,508.000,197.500
10,0,151,151,151,510.000,224.500
11,0,223,223,223,511.500,244.000
12,0,146,146,146,512.000,260.500
13,0,217,217,217,514.500,281.500
14,0,211,211,211,516.000,306.000
15,0,214,214,214,518.000,326.000
16,0,219,219,219,518.500,346.000
17,0,218,218,218,521.000,367.000
18,0,148,148,148,522.000,388.500
19,0,177,177,177,524.000,408.500
20,0,202,202,202,526.500,429.000
21,0,204,204,204,529.000,447.500
22,0,215,215,215,532.500,468.000
23,0,213,213,213,539.000,484.000
24,0,219,219,219,681.500,12.833
25,0,165,165,165,681.500,37.000
26,0,193,193,193,683.000,58.500
27,0,209,209,209,684.000,81.000
28,0,215,215,215,688.000,109.000
29,0,212,212,212,689.000,129.500
30,0,213,213,213,689.500,155.000
31,0,134,134,134,690.500,183.500
32,0,214,214,214,692.500,209.500
33,0,208,208,208,693.500,235.000
34,0,119,119,119,695.000,257.500
35,0,204,204,204,697.000,281.000
36,0,207,207,207,697.500,306.500
37,0,189,189,189,699.000,329.000
38,0,200,200,200,700.500,349.000
39,0,202,202,202,701.500,372.500
40,0,148,148,148,703.000,396.500
41,0,190,190,190,705.500,422.500
42,0,207,207,207,707.500,447.500
43,0,205,205,205,709.500,469.500
44,0,207,207,207,712.000,493.000
45,0,188,188,188,715.000,513.000
46,0,142,142,142,725.000,531.500
47,0,217,217,217,894.500,15.500
48,0,223,223,223,896.000,32.500
49,0,217,217,217,897.500,50.000
50,0,199,199,199,897.000,72.500
51,0,214,214,214,897.000,94.500
52,0,220,220,220,901.500,113.500
53,0,226,226,226,902.000,136.000
54,0,147,147,147,902.500,164.500
55,0,209,209,209,904.500,196.000
56,0,145,145,145,906.000,225.000
57,0,215,215,215,907.500,251.000
58,0,133,133,133,908.000,274.500
59,0,182,182,182,909.500,298.000
60,0,208,208,208,912.000,329.000
61,0,202,202,202,913.500,353.500
62,0,142,142,142,914.000,377.000
63,0,207,207,207,916.500,404.500
64,0,139,139,139,917.000,429.000
65,0,207,207,207,919.500,453.000
66,0,134,134,134,921.000,479.500
67,0,184,184,184,924.000,503.500
68,0,209,209,209,927.500,529.500
69,0,206,206,206,931.000,552.000
70,0,128,128,128,940.000,573.000
71,0,192,192,192,1188.500,41.500
72,0,121,121,121,1187.500,67.000
73,0,135,135,135,1190.500,91.000
74,0,110,110,110,1192.000,120.500
75,0,129,129,129,1192.500,142.500
76,0,204,204,204,1194.500,169.500
77,0,200,200,200,1195.500,197.000
78,0,198,198,198,1197.500,223.500
79,0,206,206,206,1197.500,247.500
80,0,208,208,208,1199.000,271.500
81,0,201,201,201,1200.000,293.500
82,0,199,199,199,1200.500,315.500
83,0,128,128,128,1200.500,338.500
84,0,197,197,197,1203.000,365.000
85,0,129,129,129,1204.000,391.500
86,0,134,134,134,1205.000,414.000
87,0,190,190,190,1206.500,440.000
88,0,177,177,177,1208.000,465.500
89,0,196,196,196,1210.000,493.000
90,0,197,197,197,1212.000,519.500
91,0,124,124,124,1213.000,543.500
92,0,116,116,116,1215.000,567.500
93,0,204,204,204,1221.500,588.500
94,0,132,132,132,1370.000,46.500
95,0,216,216,216,1373.500,70.500
96,0,114,114,114,1374.000,95.500
97,0,253,253,253,1376.000,120.500
98,0,201,201,201,1377.500,144.500
99,0,213,213,213,1378.500,168.500
100,0,131,131,131,1379.000,194.000
101,0,225,225,225,1381.500,218.500
102,0,219,219,219,1383.000,244.500
103,0,172,172,172,1384.500,271.500
104,0,211,211,211,1385.500,294.000
105,0,157,157,157,1386.000,316.500
106,0,207,207,207,1387.500,336.500
107,0,135,135,135,1387.500,361.500
108,0,207,207,207,1390.000,387.000
109,0,189,189,189,1392.500,414.500
110,0,193,193,193,1393.000,441.500
111,0,180,180,180,1394.000,466.000
112,0,198,198,198,1396.000,490.000
113,0,195,195,195,1396.500,511.000
114,0,126,126,126,1398.000,530.500
115,0,217,217,217,1400.500,551.500
116,0,154,154,154,1402.000,573.500
117,0,222,222,222,1404.500,594.500
118,0,175,175,175,1407.000,611.000
119,0,204,204,204,1412.500,629.000
120,0,211,211,211,1638.833,29.167
121,0,196,196,196,1640.833,43.833
122,0,209,209,209,1642.833,57.833
123,0,205,205,205,1643.500,73.500
124,0,198,198,198,1644.833,88.833
125,0,222,222,222,1644.833,103.167
126,0,143,143,143,1645.833,122.500
127,0,205,205,205,1647.167,138.833
128,0,222,222,222,1647.500,156.833
129,0,222,222,222,1648.500,173.500
130,0,227,227,227,1649.833,192.167
131,0,212,212,212,1650.500,213.833
132,0,217,217,217,1651.833,228.500
133,0,127,127,127,1652.167,248.167
134,0,208,208,208,1654.167,263.500
135,0,214,214,214,1654.833,280.167
136,0,211,211,211,1655.500,296.167
137,0,133,133,133,1656.167,313.167
138,0,208,208,208,1657.500,328.167
139,0,201,201,201,1658.500,344.500
140,0,199,199,199,1659.500,361.167
141,0,186,186,186,1660.833,381.167
142,0,194,194,194,1661.833,401.167
143,0,191,191,191,1663.500,418.833
144,0,189,189,189,1664.500,435.500
145,0,194,194,194,1665.500,451.500
146,0,203,203,203,1666.833,470.500
147,0,183,183,183,1668.167,489.833
148,0,152,152,152,1669.167,506.167
149,0,205,205,205,1670.833,519.833
150,0,112,112,112,1671.167,535.833
151,0,206,206,206,1672.833,552.500
152,0,201,201,201,1674.500,568.500
153,0,201,201,201,1676.167,584.500
154,0,208,208,208,1677.500,599.167
155,0,167,167,167,1678.500,614.500
156,0,187,187,187,1680.833,626.833
157,0,241,241,241,1683.167,636.167
