 ,Area,Mean,Min,Max,X,Y
1,0,220,220,220,150.000,903.000
2,0,213,213,213,149.500,873.500
3,0,195,195,195,149.500,846.500
4,0,213,213,213,151.500,821.500
5,0,104,104,104,151.500,797.500
6,0,206,206,206,153.500,773.500
7,0,202,202,202,154.500,752.500
8,0,203,203,203,155.500,732.500
9,0,141,141,141,155.500,709.500
10,0,206,206,206,157.500,687.500
11,0,200,200,200,158.500,663.500
12,0,200,200,200,159.500,642.500
13,0,200,200,200,160.500,619.500
14,0,193,193,193,162.500,596.500
15,0,129,129,129,162.500,573.500
16,0,202,202,202,164.500,551.500
17,0,136,136,136,164.500,527.500
18,0,130,130,130,167.500,497.500
19,0,191,191,191,170.500,466.500
20,0,129,129,129,172.500,441.500
21,0,197,197,197,175.500,417.500
22,0,119,119,119,178.500,394.500
23,0,159,159,159,182.500,376.500
24,0,163,163,163,187.500,365.500
25,0,208,208,208,439.500,906.500
26,0,211,211,211,439.500,883.500
27,0,186,186,186,438.500,932.500
28,0,202,202,202,438.500,915.500
29,0,195,195,195,441.500,861.500
30,0,190,190,190,443.500,841.500
31,0,200,200,200,444.500,821.500
32,0,199,199,199,444.500,801.500
33,0,208,208,208,446.500,780.500
34,0,207,207,207,446.500,759.500
35,0,209,209,209,447.500,740.500
36,0,206,206,206,448.500,717.500
37,0,204,204,204,450.500,699.500
38,0,206,206,206,450.500,679.500
39,0,199,199,199,451.500,659.500
40,0,199,199,199,452.500,643.500
41,0,196,196,196,454.500,622.500
42,0,196,196,196,454.500,602.500
43,0,208,208,208,455.500,582.500
44,0,195,195,195,457.500,561.500
45,0,199,199,199,457.500,540.500
46,0,199,199,199,458.500,519.500
47,0,208,208,208,460.500,496.500
48,0,206,206,206,461.500,478.500
49,0,206,206,206,463.500,459.500
50,0,206,206,206,464.500,439.500
51,0,206,206,206,465.500,423.500
52,0,206,206,206,467.500,405.500
53,0,212,212,212,468.500,387.500
54,0,212,212,212,470.500,371.500
55,0,213,213,213,471.500,356.500
56,0,210,210,210,474.500,343.500
57,0,143,143,143,476.500,331.500
58,0,138,138,138,482.500,327.500
59,0,211,211,211,648.500,931.500
60,0,196,196,196,649.500,912.500
61,0,198,198,198,650.500,893.500
62,0,201,201,201,651.500,869.500
63,0,204,204,204,652.500,850.500
64,0,198,198,198,653.500,832.500
65,0,204,204,204,654.500,815.500
66,0,199,199,199,654.500,796.500
67,0,208,208,208,655.500,780.500
68,0,205,205,205,656.500,763.500
69,0,211,211,211,656.500,747.500
70,0,205,205,205,657.500,732.500
71,0,201,201,201,658.500,716.500
72,0,196,196,196,658.500,698.500
73,0,198,198,198,658.500,681.500
74,0,194,194,194,659.500,662.500
75,0,188,188,188,659.500,643.500
76,0,190,190,190,660.500,622.500
77,0,191,191,191,661.500,603.500
78,0,188,188,188,661.500,582.500
79,0,194,194,194,662.500,560.500
80,0,194,194,194,663.500,536.500
81,0,184,184,184,664.500,516.500
82,0,184,184,184,665.500,496.500
83,0,184,184,184,666.500,475.500
84,0,199,199,199,668.500,455.500
85,0,194,194,194,669.500,436.500
86,0,201,201,201,670.500,418.500
87,0,206,206,206,671.500,399.500
88,0,206,206,206,672.500,384.500
89,0,206,206,206,674.500,367.500
90,0,211,211,211,675.500,348.500
91,0,213,213,213,676.500,331.500
92,0,212,212,212,678.500,317.500
93,0,215,215,215,681.500,305.500
94,0,135,135,135,685.500,300.500
95,0,201,201,201,815.500,935.500
96,0,199,199,199,816.500,916.500
97,0,215,215,215,817.500,889.500
98,0,215,215,215,818.500,864.500
99,0,214,214,214,818.500,842.500
100,0,214,214,214,820.500,823.500
101,0,210,210,210,822.500,802.500
102,0,213,213,213,822.500,780.500
103,0,205,205,205,822.500,762.500
104,0,198,198,198,823.500,742.500
105,0,210,210,210,823.500,723.500
106,0,214,214,214,824.500,705.500
107,0,211,211,211,825.500,690.500
108,0,209,209,209,825.500,673.500
109,0,208,208,208,825.500,652.500
110,0,196,196,196,826.500,638.500
111,0,188,188,188,827.500,617.500
112,0,193,193,193,827.500,600.500
113,0,188,188,188,829.500,583.500
114,0,195,195,195,830.500,565.500
115,0,190,190,190,831.500,545.500
116,0,202,202,202,831.500,529.500
117,0,199,199,199,831.500,508.500
118,0,199,199,199,833.500,492.500
119,0,199,199,199,833.500,475.500
120,0,201,201,201,834.500,457.500
121,0,205,205,205,835.500,443.500
122,0,202,202,202,836.500,425.500
123,0,202,202,202,836.500,410.500
124,0,202,202,202,838.500,394.500
125,0,202,202,202,839.500,378.500
126,0,203,203,203,840.500,362.500
127,0,208,208,208,840.500,345.500
128,0,206,206,206,842.500,330.500
129,0,208,208,208,843.500,316.500
130,0,208,208,208,846.500,303.500
131,0,209,209,209,848.500,296.500
132,0,130,130,130,851.500,289.500
133,0,179,179,179,1040.500,931.500
134,0,181,181,181,1041.500,905.500
135,0,189,189,189,1041.500,874.500
136,0,175,175,175,1043.500,841.500
137,0,176,176,176,1043.500,817.500
138,0,176,176,176,1043.500,793.500
139,0,178,178,178,1044.500,772.500
140,0,178,178,178,1045.500,750.500
141,0,178,178,178,1046.500,731.500
142,0,180,180,180,1047.500,710.500
143,0,170,170,170,1047.500,691.500
144,0,189,189,189,1049.500,672.500
145,0,180,180,180,1049.500,649.500
146,0,174,174,174,1050.500,628.500
147,0,173,173,173,1050.500,606.500
148,0,182,182,182,1051.500,587.500
149,0,170,170,170,1052.500,567.500
150,0,179,179,179,1052.500,549.500
151,0,177,177,177,1053.500,528.500
152,0,174,174,174,1054.500,506.500
153,0,169,169,169,1054.500,485.500
154,0,161,161,161,1056.500,464.500
155,0,166,166,166,1057.500,445.500
156,0,189,189,189,1059.500,421.500
157,0,192,192,192,1059.500,397.500
158,0,171,171,171,1060.500,379.500
159,0,153,153,153,1061.500,360.500
160,0,174,174,174,1062.500,340.500
161,0,172,172,172,1063.500,321.500
162,0,199,199,199,1064.500,303.500
163,0,217,217,217,1065.500,289.500
164,0,213,213,213,1067.500,276.500
165,0,217,217,217,1069.500,266.500
166,0,151,151,151,1073.500,260.500
167,0,209,209,209,1261.500,935.500
168,0,198,198,198,1264.500,908.500
169,0,203,203,203,1266.500,880.500
170,0,213,213,213,1267.500,853.500
171,0,213,213,213,1268.500,829.500
172,0,213,213,213,1268.500,808.500
173,0,211,211,211,1269.500,787.500
174,0,201,201,201,1270.500,766.500
175,0,199,199,199,1271.500,744.500
176,0,201,201,201,1271.500,725.500
177,0,198,198,198,1272.500,708.500
178,0,199,199,199,1273.500,689.500
179,0,204,204,204,1273.500,668.500
180,0,189,189,189,1274.500,652.500
181,0,200,200,200,1274.500,634.500
182,0,181,181,181,1275.500,616.500
183,0,183,183,183,1276.500,597.500
184,0,174,174,174,1277.500,575.500
185,0,172,172,172,1277.500,556.500
186,0,174,174,174,1277.500,535.500
187,0,166,166,166,1279.500,515.500
188,0,172,172,172,1280.500,494.500
189,0,175,175,175,1280.500,479.500
190,0,158,158,158,1281.500,459.500
191,0,159,159,159,1282.500,440.500
192,0,159,159,159,1282.500,423.500
193,0,160,160,160,1283.500,404.500
194,0,162,162,162,1283.500,390.500
195,0,166,166,166,1284.500,375.500
196,0,166,166,166,1285.500,356.500
197,0,165,165,165,1286.500,338.500
198,0,178,178,178,1286.500,318.500
199,0,205,205,205,1287.500,303.500
200,0,208,208,208,1288.500,284.500
201,0,198,198,198,1289.500,270.500
202,0,172,172,172,1291.500,253.500
203,0,208,208,208,1845.833,934.833
204,0,183,183,183,1847.167,914.833
205,0,89,89,89,1847.167,890.833
206,0,97,97,97,1848.500,861.500
207,0,204,204,204,1851.167,825.500
208,0,98,98,98,1851.167,797.500
209,0,203,203,203,1852.500,758.833
210,0,218,218,218,1855.167,725.500
211,0,82,82,82,1855.167,690.833
212,0,203,203,203,1857.833,656.167
213,0,203,203,203,1859.167,629.500
214,0,181,181,181,1859.167,602.833
215,0,179,179,179,1859.167,581.500
216,0,129,129,129,1859.167,557.500
217,0,182,182,182,1861.833,537.500
218,0,125,125,125,1860.500,513.500
219,0,175,175,175,1861.833,494.833
220,0,181,181,181,1863.167,469.500
221,0,123,123,123,1863.167,446.833
222,0,181,181,181,1864.500,429.500
223,0,182,182,182,1864.500,410.833
224,0,195,195,195,1865.833,393.500
225,0,123,123,123,1865.833,370.833
226,0,194,194,194,1867.167,356.167
227,0,181,181,181,1868.500,337.500
228,0,193,193,193,1868.500,318.833
229,0,198,198,198,1869.833,298.833
230,0,205,205,205,1869.833,282.833
231,0,205,205,205,1871.167,269.500
232,0,202,202,202,1872.500,257.500
233,0,225,225,225,2057.833,905.500
234,0,225,225,225,2059.167,878.833
235,0,217,217,217,2060.500,850.833
236,0,217,217,217,2060.500,825.500
237,0,217,217,217,2061.833,796.167
238,0,217,217,217,2063.167,773.500
239,0,217,217,217,2063.167,750.833
240,0,213,213,213,2064.500,729.500
241,0,210,210,210,2065.833,705.500
242,0,212,212,212,2065.833,681.500
243,0,209,209,209,2067.167,660.167
244,0,203,203,203,2067.167,638.833
245,0,186,186,186,2067.167,621.500
246,0,197,197,197,2068.500,600.167
247,0,183,183,183,2068.500,578.833
248,0,183,183,183,2069.833,558.833
249,0,175,175,175,2069.833,534.833
250,0,177,177,177,2072.500,513.500
251,0,176,176,176,2072.500,490.833
