 ,Area,Mean,Min,Max,X,Y
1,0,220,220,220,152.000,22.000
2,0,64,64,64,150.000,45.000
3,0,69,69,69,152.000,77.500
4,0,82,82,82,152.000,103.500
5,0,190,190,190,153.500,130.000
6,0,194,194,194,153.000,163.000
7,0,124,124,124,153.500,204.000
8,0,131,131,131,155.000,243.000
9,0,200,200,200,156.500,286.000
10,0,197,197,197,155.500,266.500
11,0,207,207,207,156.500,310.000
12,0,204,204,204,157.000,334.000
13,0,128,128,128,157.000,360.000
14,0,134,134,134,156.500,379.000
15,0,198,198,198,156.500,399.500
16,0,190,190,190,157.000,418.000
17,0,200,200,200,159.500,438.000
18,0,167,167,167,337.500,28.500
19,0,79,79,79,338.167,58.167
20,0,154,154,154,340.833,91.500
21,0,75,75,75,340.833,124.167
22,0,195,195,195,342.833,167.833
23,0,193,193,193,343.500,207.500
24,0,133,133,133,343.500,240.833
25,0,203,203,203,344.833,270.500
26,0,168,168,168,344.167,304.500
27,0,206,206,206,345.500,327.167
28,0,133,133,133,346.167,359.167
29,0,126,126,126,346.167,386.500
30,0,168,168,168,346.833,416.500
31,0,190,190,190,346.167,439.833
32,0,229,229,229,764.500,31.500
33,0,208,208,208,766.500,69.500
34,0,68,68,68,766.167,118.167
35,0,186,186,186,767.500,171.500
36,0,195,195,195,766.833,216.833
37,0,127,127,127,768.833,271.167
38,0,193,193,193,768.833,313.167
39,0,126,126,126,770.167,354.500
40,0,120,120,120,770.833,391.500
41,0,161,161,161,772.833,428.833
42,0,113,113,113,772.167,466.500
43,0,113,113,113,772.833,507.833
44,0,162,162,162,774.167,535.833
45,0,100,100,100,774.167,567.833
46,0,94,94,94,774.167,597.167
47,0,179,179,179,774.167,623.167
48,0,169,169,169,775.500,645.833
49,0,174,174,174,964.833,44.500
50,0,95,95,95,964.167,69.833
51,0,78,78,78,966.167,93.833
52,0,196,196,196,967.500,127.167
53,0,177,177,177,968.833,163.833
54,0,107,107,107,968.833,205.167
55,0,194,194,194,969.500,234.500
56,0,205,205,205,970.833,270.500
57,0,126,126,126,970.833,313.167
58,0,178,178,178,971.500,350.500
59,0,185,185,185,972.833,388.167
60,0,194,194,194,973.500,427.833
61,0,114,114,114,972.833,467.833
62,0,113,113,113,973.500,502.500
63,0,209,209,209,974.167,537.167
64,0,211,211,211,975.500,568.500
65,0,94,94,94,976.167,594.500
66,0,60,60,60,976.167,622.500
67,0,96,96,96,976.167,640.500
