 ,Area,Mean,Min,Max,X,Y
1,0,203,203,203,363.000,28.000
2,0,220,220,220,364.833,48.167
3,0,227,227,227,366.833,74.833
4,0,231,231,231,368.167,93.500
5,0,225,225,225,367.500,100.167
6,0,227,227,227,368.167,110.833
7,0,195,195,195,368.167,118.167
8,0,195,195,195,368.833,128.833
9,0,202,202,202,368.833,138.833
10,0,221,221,221,369.167,147.500
11,0,213,213,213,369.167,155.500
12,0,213,213,213,369.167,167.500
13,0,227,227,227,370.167,178.833
14,0,214,214,214,369.167,185.833
15,0,171,171,171,370.167,194.500
16,0,101,101,101,369.833,203.833
17,0,200,200,200,370.500,209.833
18,0,203,203,203,371.833,221.167
19,0,203,203,203,371.833,229.833
20,0,203,203,203,371.833,234.167
21,0,208,208,208,372.500,243.167
22,0,203,203,203,372.500,250.167
23,0,199,199,199,373.167,256.500
24,0,203,203,203,373.167,261.833
25,0,202,202,202,372.500,267.833
26,0,202,202,202,372.833,272.167
27,0,182,182,182,373.167,279.167
28,0,203,203,203,374.167,288.833
29,0,202,202,202,373.500,294.500
30,0,202,202,202,374.167,301.167
31,0,192,192,192,373.833,306.833
32,0,203,203,203,374.833,314.500
33,0,208,208,208,374.833,321.167
34,0,202,202,202,374.833,328.167
35,0,182,182,182,375.167,336.833
36,0,208,208,208,375.833,344.833
37,0,202,202,202,375.833,354.833
38,0,182,182,182,376.167,363.500
39,0,208,208,208,376.833,370.500
40,0,202,202,202,377.167,377.500
41,0,198,198,198,376.833,385.833
42,0,202,202,202,377.500,395.833
43,0,202,202,202,377.833,404.500
44,0,192,192,192,378.167,414.833
45,0,202,202,202,378.500,424.500
46,0,198,198,198,378.833,430.500
47,0,198,198,198,378.833,436.833
48,0,202,202,202,379.500,444.167
49,0,202,202,202,380.167,450.500
50,0,202,202,202,380.167,459.167
51,0,206,206,206,380.833,467.833
52,0,202,202,202,380.500,474.500
53,0,178,178,178,381.167,481.167
54,0,202,202,202,381.500,487.500
55,0,115,115,115,381.167,493.500
56,0,134,134,134,382.167,502.167
57,0,178,178,178,383.167,510.500
58,0,202,202,202,383.833,519.167
59,0,152,152,152,383.833,523.500
60,0,177,177,177,553.167,22.167
61,0,179,179,179,553.500,31.167
62,0,195,195,195,554.500,39.167
63,0,205,205,205,555.500,49.833
64,0,205,205,205,555.500,57.167
65,0,206,206,206,555.500,63.500
66,0,200,200,200,555.500,69.167
67,0,174,174,174,556.167,75.500
68,0,178,178,178,556.167,82.167
69,0,217,217,217,556.500,88.833
70,0,210,210,210,557.167,94.833
71,0,220,220,220,558.167,100.500
72,0,220,220,220,557.500,105.833
73,0,220,220,220,558.167,112.833
74,0,220,220,220,558.500,118.833
75,0,212,212,212,558.833,124.500
76,0,212,212,212,558.500,130.500
77,0,214,214,214,559.500,137.167
78,0,189,189,189,558.833,145.167
79,0,208,208,208,559.833,152.833
80,0,204,204,204,559.833,160.167
81,0,208,208,208,560.500,166.500
82,0,215,215,215,560.500,174.833
83,0,215,215,215,560.833,180.167
84,0,210,210,210,561.167,186.833
85,0,170,170,170,560.833,193.500
86,0,182,182,182,561.167,201.167
87,0,128,128,128,560.833,208.833
88,0,194,194,194,561.833,216.833
89,0,193,193,193,562.167,223.833
90,0,200,200,200,562.167,231.833
91,0,220,220,220,563.167,240.500
92,0,213,213,213,562.833,248.167
93,0,213,213,213,562.833,257.500
94,0,203,203,203,563.167,264.833
95,0,208,208,208,563.500,273.500
96,0,211,211,211,564.167,280.833
97,0,207,207,207,563.833,289.500
98,0,210,210,210,564.833,298.500
99,0,208,208,208,564.833,305.167
100,0,204,204,204,565.167,312.167
101,0,198,198,198,564.500,319.167
102,0,138,138,138,565.167,327.167
103,0,207,207,207,565.833,336.500
104,0,183,183,183,566.167,346.500
105,0,206,206,206,566.833,354.833
106,0,210,210,210,566.833,361.833
107,0,207,207,207,567.167,369.833
108,0,161,161,161,566.833,378.833
109,0,211,211,211,568.167,387.167
110,0,214,214,214,567.500,394.500
111,0,193,193,193,568.167,401.833
112,0,144,144,144,567.833,409.167
113,0,201,201,201,568.833,416.833
114,0,209,209,209,568.833,423.833
115,0,198,198,198,569.500,432.500
116,0,198,198,198,569.833,440.167
117,0,199,199,199,569.500,449.500
118,0,198,198,198,570.833,457.500
119,0,198,198,198,570.833,463.500
120,0,203,203,203,571.167,470.500
121,0,178,178,178,571.167,477.833
122,0,129,129,129,571.167,486.833
123,0,204,204,204,572.167,493.833
124,0,197,197,197,572.500,500.500
125,0,211,211,211,572.833,508.500
126,0,169,169,169,573.167,517.167
127,0,109,109,109,573.167,525.500
128,0,208,208,208,574.500,533.167
129,0,193,193,193,574.500,539.167
130,0,175,175,175,778.833,17.500
131,0,207,207,207,780.000,26.000
132,0,77,77,77,778.833,34.500
133,0,54,54,54,779.167,43.500
134,0,54,54,54,779.167,51.500
135,0,190,190,190,779.500,59.833
136,0,203,203,203,779.500,68.833
137,0,196,196,196,779.833,77.500
138,0,193,193,193,780.833,87.167
139,0,191,191,191,780.833,96.167
140,0,222,222,222,782.500,106.500
141,0,175,175,175,782.500,115.833
142,0,137,137,137,784.500,124.833
143,0,199,199,199,783.833,132.833
144,0,130,130,130,784.167,140.500
145,0,153,153,153,785.167,148.833
146,0,151,151,151,785.833,156.833
147,0,159,159,159,785.500,164.500
148,0,163,163,163,786.167,173.500
149,0,175,175,175,786.167,183.167
150,0,204,204,204,786.167,191.833
151,0,166,166,166,785.833,200.500
152,0,197,197,197,787.167,210.167
153,0,186,186,186,787.167,220.833
154,0,198,198,198,787.500,231.500
155,0,199,199,199,787.833,238.833
156,0,203,203,203,788.167,247.500
157,0,202,202,202,788.167,257.500
158,0,204,204,204,789.167,269.833
