 ,Area,Mean,Min,Max,X,Y
1,0,160,160,160,466.000,758.500
2,0,124,124,124,474.000,752.500
3,0,109,109,109,482.500,742.500
4,0,133,133,133,491.500,742.500
5,0,133,133,133,500.500,736.000
6,0,112,112,112,503.000,723.500
7,0,139,139,139,504.500,712.000
8,0,136,136,136,507.000,694.500
9,0,201,201,201,514.500,696.000
10,0,109,109,109,515.500,706.000
11,0,164,164,164,521.000,691.000
12,0,161,161,161,525.000,683.000
13,0,158,158,158,526.500,676.500
14,0,104,104,104,528.000,688.500
15,0,144,144,144,534.000,678.500
16,0,108,108,108,539.500,667.500
17,0,116,116,116,542.000,665.500
18,0,101,101,101,544.000,671.500
19,0,190,190,190,547.500,677.500
20,0,159,159,159,548.500,685.500
21,0,137,137,137,550.000,690.500
22,0,130,130,130,553.000,703.000
23,0,178,178,178,551.500,693.500
24,0,109,109,109,557.500,694.500
25,0,122,122,122,559.000,684.500
26,0,104,104,104,560.500,675.000
27,0,104,104,104,560.500,667.000
28,0,102,102,102,561.500,658.500
29,0,124,124,124,562.500,651.000
30,0,139,139,139,565.000,645.500
31,0,151,151,151,567.500,652.000
32,0,171,171,171,569.500,657.000
33,0,133,133,133,571.500,663.000
34,0,122,122,122,574.000,657.500
35,0,166,166,166,574.000,651.000
36,0,124,124,124,575.500,643.000
37,0,116,116,116,579.000,635.500
38,0,159,159,159,580.000,627.500
39,0,139,139,139,583.000,620.500
40,0,145,145,145,585.000,614.500
41,0,139,139,139,587.000,609.500
42,0,152,152,152,591.000,616.000
43,0,152,152,152,592.000,621.000
44,0,113,113,113,592.000,627.500
45,0,144,144,144,593.500,633.000
46,0,144,144,144,595.000,638.000
47,0,113,113,113,595.000,644.000
48,0,139,139,139,598.000,650.000
49,0,135,135,135,602.000,652.500
50,0,128,128,128,608.000,642.500
51,0,125,125,125,610.500,636.000
52,0,129,129,129,613.000,629.000
53,0,144,144,144,616.000,620.000
54,0,159,159,159,623.500,622.500
55,0,139,139,139,624.500,629.500
56,0,130,130,130,627.500,630.500
57,0,139,139,139,631.500,622.500
58,0,125,125,125,636.000,615.500
59,0,109,109,109,638.500,613.000
60,0,123,123,123,641.000,607.500
61,0,125,125,125,645.500,601.000
62,0,116,116,116,649.000,605.500
63,0,116,116,116,650.000,609.500
64,0,150,150,150,654.500,615.500
65,0,129,129,129,657.500,621.000
66,0,129,129,129,659.000,623.500
67,0,154,154,154,663.500,614.500
68,0,137,137,137,669.000,606.000
69,0,125,125,125,670.000,596.500
70,0,110,110,110,672.500,606.500
71,0,115,115,115,678.000,613.500
72,0,130,130,130,681.500,615.000
73,0,143,143,143,688.500,616.500
74,0,155,155,155,695.500,609.500
75,0,139,139,139,696.500,608.500
76,0,123,123,123,703.500,599.500
