 ,Area,Mean,Min,Max,X,Y
1,0,195,195,195,647.000,760.000
2,0,204,204,204,629.500,766.500
3,0,207,207,207,658.500,763.500
4,0,146,146,146,667.500,769.500
5,0,189,189,189,683.500,763.500
6,0,173,173,173,696.500,763.500
7,0,137,137,137,703.500,755.500
8,0,170,170,170,714.500,749.500
9,0,179,179,179,725.500,740.500
10,0,172,172,172,728.500,730.500
11,0,204,204,204,735.500,738.500
12,0,216,216,216,740.500,730.500
13,0,109,109,109,743.500,717.500
14,0,125,125,125,746.500,707.500
15,0,218,218,218,749.500,721.500
16,0,199,199,199,750.500,735.500
17,0,159,159,159,755.500,742.500
18,0,161,161,161,765.500,743.500
19,0,209,209,209,772.500,732.500
20,0,145,145,145,778.500,727.500
21,0,114,114,114,786.500,727.500
22,0,111,111,111,789.500,718.500
23,0,196,196,196,795.500,728.500
24,0,186,186,186,804.500,727.500
25,0,160,160,160,808.500,718.500
26,0,116,116,116,813.500,705.500
27,0,147,147,147,816.500,696.500
28,0,118,118,118,820.500,705.500
29,0,160,160,160,822.500,713.500
30,0,186,186,186,824.500,721.500
31,0,189,189,189,825.500,729.500
32,0,190,190,190,829.500,720.500
33,0,152,152,152,836.500,730.500
34,0,202,202,202,842.500,731.500
35,0,159,159,159,845.500,719.500
36,0,164,164,164,846.500,705.500
37,0,116,116,116,849.500,695.500
38,0,145,145,145,849.500,686.500
39,0,156,156,156,858.500,690.500
40,0,116,116,116,862.500,685.500
41,0,102,102,102,866.500,680.500
