 ,Area,Mean,Min,Max,X,Y
1,0,176,176,176,318.000,18.000
2,0,179,179,179,320.167,48.167
3,0,201,201,201,327.500,78.167
4,0,175,175,175,336.167,114.833
5,0,175,175,175,344.167,152.167
6,0,159,159,159,351.500,175.500
7,0,179,179,179,355.500,206.167
8,0,182,182,182,362.167,235.500
9,0,167,167,167,375.500,262.167
10,0,168,168,168,395.500,287.500
11,0,167,167,167,414.167,300.833
12,0,178,178,178,424.167,277.500
13,0,181,181,181,424.833,241.500
14,0,193,193,193,433.500,204.833
15,0,206,206,206,434.167,172.833
16,0,207,207,207,438.833,154.167
17,0,196,196,196,446.833,146.167
18,0,197,197,197,454.167,160.167
19,0,203,203,203,461.500,187.500
20,0,202,202,202,478.167,191.500
21,0,210,210,210,488.167,212.167
22,0,212,212,212,500.833,240.833
23,0,199,199,199,516.833,257.500
24,0,210,210,210,533.500,250.167
25,0,211,211,211,544.167,240.167
26,0,215,215,215,550.167,237.500
27,0,207,207,207,568.500,246.500
28,0,215,215,215,579.500,261.500
29,0,211,211,211,590.500,272.500
30,0,204,204,204,604.500,282.500
31,0,195,195,195,617.500,303.500
32,0,180,180,180,631.500,318.500
33,0,189,189,189,641.500,333.500
