 ,Area,Mean,Min,Max,X,Y
1,0,171,171,171,328.000,4.000
2,0,176,176,176,330.000,22.500
3,0,172,172,172,334.000,43.000
4,0,176,176,176,338.000,65.000
5,0,181,181,181,344.000,80.000
6,0,173,173,173,348.500,94.500
7,0,173,173,173,352.500,114.000
8,0,179,179,179,359.000,130.500
9,0,177,177,177,364.500,148.500
10,0,170,170,170,375.000,164.500
11,0,169,169,169,383.000,184.500
12,0,175,175,175,395.500,197.500
13,0,167,167,167,408.500,206.500
14,0,168,168,168,420.500,210.000
15,0,162,162,162,425.500,240.000
16,0,186,186,186,430.500,223.000
17,0,170,170,170,435.500,210.500
18,0,165,165,165,444.500,220.000
19,0,164,164,164,449.500,234.000
20,0,164,164,164,458.000,250.500
21,0,162,162,162,469.000,253.500
22,0,167,167,167,479.000,253.000
23,0,167,167,167,477.500,241.000
24,0,166,166,166,473.500,231.500
25,0,170,170,170,466.000,213.000
26,0,173,173,173,462.000,194.500
27,0,178,178,178,465.000,175.500
28,0,183,183,183,477.000,174.000
29,0,178,178,178,486.000,174.000
30,0,193,193,193,503.500,174.500
