 ,Area,Mean,Min,Max,X,Y
1,0,177,177,177,229.000,330.000
2,0,165,165,165,230.500,290.500
3,0,178,178,178,235.500,256.500
4,0,192,192,192,239.500,215.500
5,0,191,191,191,241.500,195.500
6,0,195,195,195,243.500,170.500
7,0,196,196,196,242.500,150.500
