 ,Area,Mean,Min,Max,X,Y
1,0,178,178,178,244.000,343.000
2,0,171,171,171,243.500,288.500
3,0,177,177,177,245.500,257.500
4,0,192,192,192,247.500,214.500
5,0,186,186,186,247.500,195.500
6,0,195,195,195,249.500,170.500
7,0,195,195,195,248.500,148.500
8,0,198,198,198,249.500,133.500
9,0,192,192,192,250.500,123.500
