 ,Area,Mean,Min,Max,X,Y
1,0,180,180,180,185.000,748.000
2,0,188,188,188,196.833,734.833
3,0,185,185,185,211.500,714.833
4,0,197,197,197,220.833,677.500
5,0,205,205,205,234.167,654.833
6,0,200,200,200,243.500,625.500
7,0,194,194,194,267.500,586.833
8,0,191,191,191,282.167,550.833
9,0,194,194,194,291.500,529.500
10,0,192,192,192,312.833,506.833
11,0,190,190,190,334.167,477.500
12,0,183,183,183,348.833,440.167
13,0,189,189,189,356.833,416.167
14,0,182,182,182,378.167,381.500
15,0,191,191,191,398.167,358.833
16,0,187,187,187,416.833,314.833
17,0,184,184,184,440.833,296.167
18,0,193,193,193,463.500,276.167
19,0,201,201,201,482.167,257.500
20,0,194,194,194,504.833,230.833
21,0,203,203,203,526.167,208.167
22,0,194,194,194,542.167,190.833
23,0,196,196,196,567.500,174.833
24,0,197,197,197,580.833,169.500
25,0,203,203,203,600.833,154.833
26,0,200,200,200,607.500,149.500
27,0,204,204,204,624.833,129.500
28,0,210,210,210,636.833,98.833
29,0,208,208,208,651.500,76.167
30,0,209,209,209,671.500,48.167
31,0,207,207,207,687.500,32.167
32,0,203,203,203,706.167,18.833
