 ,Area,Mean,Min,Max,X,Y
1,0,173,173,173,213.000,783.000
2,0,181,181,181,218.167,774.833
3,0,178,178,178,234.167,753.500
4,0,168,168,168,256.833,748.167
5,0,179,179,179,270.167,732.167
6,0,173,173,173,282.167,714.833
7,0,178,178,178,291.500,692.167
8,0,170,170,170,299.500,668.167
9,0,176,176,176,306.167,657.500
10,0,166,166,166,318.167,638.833
11,0,159,159,159,334.167,617.500
12,0,156,156,156,346.167,592.167
13,0,150,150,150,358.167,572.167
14,0,156,156,156,372.833,548.167
15,0,143,143,143,383.500,532.167
16,0,150,150,150,395.500,516.167
17,0,144,144,144,406.167,500.167
18,0,144,144,144,423.500,478.833
19,0,142,142,142,435.500,461.500
20,0,152,152,152,440.833,438.833
21,0,148,148,148,458.167,414.833
22,0,164,164,164,475.500,393.500
23,0,161,161,161,491.500,368.167
24,0,167,167,167,510.167,341.500
25,0,167,167,167,527.500,320.167
26,0,179,179,179,544.833,298.833
27,0,180,180,180,564.833,276.167
28,0,181,181,181,582.167,256.167
29,0,194,194,194,598.167,230.833
30,0,191,191,191,616.833,201.500
31,0,189,189,189,635.500,181.500
32,0,187,187,187,656.833,157.500
33,0,187,187,187,674.167,137.500
34,0,190,190,190,688.833,118.833
35,0,201,201,201,708.833,98.833
36,0,173,173,173,731.500,76.167
37,0,128,128,128,742.167,56.167
38,0,160,160,160,748.833,42.833
