 ,Area,Mean,Min,Max,X,Y
1,0,161,161,161,316.000,18.000
2,0,152,152,152,327.167,40.167
3,0,165,165,165,331.833,64.167
4,0,165,165,165,341.167,90.167
5,0,158,158,158,350.500,120.167
6,0,156,156,156,353.167,141.500
7,0,161,161,161,359.833,166.167
8,0,172,172,172,365.167,190.833
9,0,161,161,161,368.500,212.167
10,0,161,161,161,373.833,229.500
11,0,152,152,152,384.500,232.833
12,0,150,150,150,391.167,244.833
13,0,140,140,140,393.167,259.500
14,0,143,143,143,407.167,264.167
15,0,151,151,151,407.167,249.500
16,0,145,145,145,417.167,261.500
17,0,138,138,138,423.833,275.500
18,0,145,145,145,435.833,287.500
19,0,130,130,130,451.167,308.833
20,0,139,139,139,464.500,330.833
21,0,156,156,156,489.167,348.833
22,0,133,133,133,504.500,364.167
23,0,136,136,136,512.500,355.500
24,0,142,142,142,513.833,341.500
25,0,149,149,149,515.833,322.167
26,0,167,167,167,521.833,306.167
27,0,150,150,150,528.500,300.167
