 ,Area,Mean,Min,Max,X,Y
1,0,183,183,183,155.000,763.000
2,0,203,203,203,161.500,744.500
3,0,194,194,194,174.500,721.500
4,0,194,194,194,185.500,702.500
5,0,217,217,217,193.500,679.500
6,0,190,190,190,199.500,653.500
7,0,193,193,193,213.500,626.500
8,0,193,193,193,223.500,596.500
9,0,190,190,190,237.500,572.500
10,0,185,185,185,249.500,534.500
11,0,186,186,186,259.500,510.500
12,0,177,177,177,270.500,483.500
13,0,188,188,188,293.500,447.500
14,0,177,177,177,303.500,428.500
15,0,179,179,179,321.500,401.500
16,0,181,181,181,341.500,378.500
17,0,181,181,181,355.500,354.500
18,0,185,185,185,365.500,342.500
19,0,182,182,182,381.500,323.500
20,0,179,179,179,395.500,306.500
21,0,188,188,188,413.500,292.500
22,0,185,185,185,427.500,274.500
23,0,196,196,196,453.500,250.500
24,0,196,196,196,476.500,228.500
25,0,199,199,199,491.500,216.500
26,0,196,196,196,512.500,198.500
27,0,205,205,205,532.500,186.500
28,0,199,199,199,558.500,163.500
29,0,205,205,205,574.500,138.500
30,0,197,197,197,591.500,122.500
31,0,210,210,210,598.500,108.500
32,0,196,196,196,625.500,88.500
33,0,197,197,197,639.500,77.500
34,0,193,193,193,654.500,53.500
35,0,199,199,199,669.500,47.500
36,0,189,189,189,693.500,41.500
37,0,209,209,209,607.500,77.500
