 ,Area,Mean,Min,Max,X,Y
1,0,164,164,164,372.000,12.500
2,0,160,160,160,380.000,30.000
3,0,171,171,171,385.500,55.000
4,0,174,174,174,389.000,77.000
5,0,162,162,162,393.000,96.500
6,0,161,161,161,397.000,118.500
7,0,162,162,162,406.500,140.000
8,0,165,165,165,412.500,157.000
9,0,154,154,154,420.500,149.000
10,0,152,152,152,427.500,154.500
11,0,156,156,156,427.500,169.500
12,0,154,154,154,432.000,182.000
13,0,152,152,152,435.500,198.500
14,0,141,141,141,442.500,211.500
15,0,152,152,152,452.500,215.000
16,0,153,153,153,459.500,222.000
17,0,145,145,145,467.000,233.500
18,0,146,146,146,474.000,246.000
19,0,135,135,135,476.000,260.500
20,0,159,159,159,478.000,272.000
21,0,149,149,149,484.000,277.500
22,0,158,158,158,486.000,261.000
23,0,155,155,155,546.167,326.500
24,0,165,165,165,546.833,341.833
25,0,139,139,139,548.833,362.500
26,0,143,143,143,551.500,384.500
27,0,134,134,134,554.833,403.833
28,0,141,141,141,560.167,395.167
29,0,140,140,140,563.500,379.833
30,0,142,142,142,566.167,369.167
31,0,146,146,146,574.167,380.500
32,0,149,149,149,578.833,396.500
33,0,168,168,168,582.167,381.833
34,0,164,164,164,584.167,370.500
