 ,Area,Mean,Min,Max,X,Y
1,0,193,193,193,320.000,8.000
2,0,173,173,173,327.754,27.581
3,0,189,189,189,334.532,50.820
4,0,180,180,180,339.373,74.059
5,0,165,165,165,344.215,90.520
6,0,180,180,180,352.929,109.886
7,0,168,168,168,361.644,124.411
8,0,163,163,163,373.264,147.650
9,0,166,166,166,378.105,166.048
10,0,170,170,170,386.820,182.509
11,0,167,167,167,398.439,173.794
12,0,167,167,167,402.000,164.000
13,0,162,162,162,409.000,172.500
14,0,168,168,168,417.000,183.000
15,0,162,162,162,424.500,199.000
16,0,167,167,167,438.500,207.500
17,0,171,171,171,448.000,194.000
18,0,173,173,173,452.000,182.000
19,0,184,184,184,459.500,162.000
20,0,184,184,184,465.000,155.000
21,0,180,180,180,471.500,171.000
22,0,171,171,171,477.500,180.500
23,0,185,185,185,482.000,167.000
24,0,175,175,175,484.500,156.500
25,0,178,178,178,491.000,175.000
26,0,173,173,173,498.000,169.000
27,0,178,178,178,510.500,154.000
