 ,Area,Mean,Min,Max,X,Y
1,0,158,158,158,330.000,19.000
2,0,165,165,165,333.167,43.500
3,0,172,172,172,339.833,73.500
4,0,200,200,200,340.500,99.500
5,0,177,177,177,346.500,111.500
6,0,166,166,166,349.833,100.833
7,0,166,166,166,355.833,98.833
8,0,185,185,185,358.500,120.167
9,0,170,170,170,361.833,144.167
10,0,174,174,174,362.500,174.167
11,0,184,184,184,362.500,197.500
12,0,183,183,183,365.167,224.167
13,0,173,173,173,367.833,239.500
14,0,179,179,179,373.167,254.833
15,0,175,175,175,380.500,243.500
16,0,163,163,163,386.500,260.833
17,0,163,163,163,388.500,278.833
18,0,163,163,163,393.833,253.500
19,0,173,173,173,397.833,245.500
20,0,164,164,164,404.500,268.167
21,0,168,168,168,404.500,285.500
22,0,160,160,160,411.833,278.167
23,0,165,165,165,415.167,296.167
24,0,156,156,156,421.167,292.167
25,0,167,167,167,421.167,281.500
26,0,163,163,163,429.833,298.167
27,0,157,157,157,433.833,284.167
28,0,161,161,161,434.500,267.500
29,0,176,176,176,434.500,255.500
30,0,183,183,183,434.500,238.833
