 ,Area,Mean,Min,Max,X,Y
1,0,165,165,165,316.000,5.000
2,0,205,205,205,321.500,25.000
3,0,171,171,171,324.500,46.000
4,0,168,168,168,329.000,66.500
5,0,164,164,164,337.000,88.500
6,0,173,173,173,342.000,114.500
7,0,165,165,165,351.000,136.000
8,0,184,184,184,362.000,161.000
9,0,169,169,169,373.500,179.000
10,0,173,173,173,386.000,196.500
11,0,167,167,167,402.500,213.000
12,0,163,163,163,417.500,227.500
13,0,164,164,164,422.000,246.500
14,0,156,156,156,427.000,265.500
15,0,166,166,166,432.000,236.500
16,0,164,164,164,435.000,226.000
17,0,169,169,169,445.000,239.000
18,0,167,167,167,453.000,254.500
19,0,163,163,163,462.500,266.500
20,0,163,163,163,476.000,278.500
21,0,162,162,162,481.500,272.000
22,0,169,169,169,484.500,257.500
23,0,167,167,167,476.500,240.000
24,0,174,174,174,471.000,222.000
25,0,171,171,171,466.500,206.500
26,0,171,171,171,466.000,193.500
