 ,Area,Mean,Min,Max,X,Y
1,0,225,225,225,100.000,152.000
2,0,224,224,224,6.000,205.500
3,0,226,226,226,28.000,197.500
4,0,221,221,221,49.500,185.000
5,0,227,227,227,68.500,174.500
6,0,227,227,227,89.500,162.500
7,0,226,226,226,117.000,147.500
8,0,225,225,225,140.000,133.500
9,0,221,221,221,164.000,117.000
10,0,221,221,221,190.000,101.500
11,0,222,222,222,213.000,91.000
12,0,222,222,222,231.000,79.000
13,0,219,219,219,255.000,70.500
14,0,217,217,217,273.000,62.000
15,0,216,216,216,296.000,50.000
16,0,214,214,214,299.500,48.500
17,0,215,215,215,317.500,40.000
18,0,211,211,211,334.500,32.000
