 ,Area,Mean,Min,Max,X,Y
1,0,221,221,221,14.000,319.000
2,0,220,220,220,34.167,287.500
3,0,225,225,225,61.500,259.500
4,0,228,228,228,83.500,234.167
5,0,228,228,228,104.833,216.167
6,0,227,227,227,118.167,191.833
7,0,232,232,232,148.833,175.833
8,0,230,230,230,140.167,179.167
9,0,231,231,231,184.833,156.500
10,0,231,231,231,210.167,138.500
11,0,233,233,233,234.167,124.500
12,0,229,229,229,264.167,110.500
13,0,231,231,231,286.167,97.833
14,0,231,231,231,308.167,79.833
15,0,227,227,227,327.500,65.833
16,0,226,226,226,351.500,53.833
17,0,225,225,225,376.167,39.833
18,0,215,215,215,397.500,25.167
19,0,229,229,229,415.500,20.500
