 ,Area,Mean,Min,Max,X,Y
1,0,215,215,215,30.000,233.000
2,0,216,216,216,48.833,225.167
3,0,217,217,217,75.500,209.167
4,0,218,218,218,102.167,197.167
5,0,217,217,217,127.500,181.167
6,0,219,219,219,152.833,167.833
7,0,224,224,224,178.167,151.833
8,0,223,223,223,204.833,133.167
9,0,224,224,224,216.833,124.833
10,0,227,227,227,238.833,110.833
11,0,222,222,222,260.167,98.167
12,0,227,227,227,289.500,83.500
13,0,227,227,227,316.833,74.833
14,0,222,222,222,343.500,63.500
15,0,222,222,222,366.833,55.500
16,0,220,220,220,381.500,44.833
17,0,222,222,222,402.833,34.833
18,0,217,217,217,424.167,28.167
19,0,217,217,217,439.500,21.500
20,0,217,217,217,452.167,16.833
