 ,Area,Mean,Min,Max,X,Y
1,0,206,206,206,10.000,242.000
2,0,202,202,202,30.500,226.500
3,0,205,205,205,58.500,209.500
4,0,205,205,205,83.500,198.500
5,0,212,212,212,110.500,184.500
6,0,211,211,211,141.500,169.500
7,0,218,218,218,157.500,156.500
8,0,214,214,214,190.500,132.500
9,0,217,217,217,201.500,125.500
10,0,217,217,217,178.500,140.500
11,0,215,215,215,235.500,104.500
12,0,215,215,215,222.500,108.500
13,0,219,219,219,261.500,84.500
14,0,216,216,216,293.500,69.500
15,0,211,211,211,318.500,53.500
16,0,213,213,213,342.500,41.500
17,0,212,212,212,360.500,30.500
18,0,212,212,212,380.500,18.500
19,0,211,211,211,396.500,8.500
