 ,Area,Mean,Min,Max,X,Y
1,0,198,198,198,29.000,325.000
2,0,197,197,197,44.833,305.500
3,0,202,202,202,63.500,278.833
4,0,214,214,214,87.500,248.167
5,0,211,211,211,108.833,214.833
6,0,208,208,208,128.833,190.833
7,0,217,217,217,147.500,169.500
8,0,221,221,221,163.500,148.167
9,0,214,214,214,184.833,126.833
10,0,209,209,209,206.167,108.167
11,0,217,217,217,227.500,82.833
12,0,208,208,208,252.833,45.500
13,0,211,211,211,248.833,56.167
14,0,205,205,205,270.167,37.500
15,0,204,204,204,291.500,24.167
