 ,Area,Mean,Min,Max,X,Y
1,0,183,183,183,139.000,781.000
2,0,202,202,202,145.051,768.323
3,0,193,193,193,154.683,739.427
4,0,198,198,198,169.666,713.742
5,0,198,198,198,182.508,700.899
6,0,192,192,192,197.492,678.424
7,0,188,188,188,210.334,650.598
8,0,189,189,189,213.545,640.966
9,0,179,179,179,226.388,618.492
10,0,179,179,179,231.739,603.508
11,0,179,179,179,248.862,583.174
12,0,177,177,177,255.284,560.699
13,0,166,166,166,274.548,532.874
14,0,167,167,167,288.461,510.399
15,0,165,165,165,303.444,490.065
16,0,170,170,170,318.427,464.379
17,0,166,166,166,333.410,438.694
18,0,175,175,175,355.885,406.587
19,0,176,176,176,373.008,375.551
20,0,188,188,188,391.202,345.584
21,0,197,197,197,416.888,315.618
22,0,198,198,198,447.924,286.722
23,0,205,205,205,463.978,263.177
24,0,206,206,206,476.820,248.194
25,0,210,210,210,490.733,233.211
26,0,200,200,200,512.138,211.806
27,0,204,204,204,534.612,174.348
28,0,197,197,197,563.508,140.101
29,0,207,207,207,587.053,107.994
30,0,210,210,210,605.247,88.730
31,0,187,187,187,635.214,70.536
32,0,160,160,160,659.829,45.921
33,0,89,89,89,688.725,18.096
34,0,171,171,171,675.882,27.728
