 ,Area,Mean,Min,Max,X,Y
1,0,197,197,197,88.000,573.000
2,0,186,186,186,134.167,521.500
3,0,174,174,174,142.167,490.833
4,0,180,180,180,150.167,470.833
5,0,196,196,196,104.833,562.833
6,0,193,193,193,119.500,540.167
7,0,172,172,172,164.833,441.500
8,0,170,170,170,175.500,421.500
9,0,164,164,164,191.500,393.500
10,0,166,166,166,206.167,372.167
11,0,164,164,164,226.167,350.833
12,0,167,167,167,248.833,328.167
13,0,171,171,171,267.500,313.500
14,0,176,176,176,283.500,288.167
15,0,180,180,180,296.833,270.833
16,0,176,176,176,318.167,242.833
17,0,190,190,190,334.167,225.500
18,0,187,187,187,347.500,204.167
19,0,186,186,186,370.167,188.167
20,0,193,193,193,391.500,166.833
21,0,191,191,191,415.500,148.167
22,0,201,201,201,438.167,120.167
23,0,192,192,192,460.833,100.167
24,0,199,199,199,483.500,80.167
25,0,206,206,206,511.500,73.500
26,0,197,197,197,534.167,50.833
27,0,197,197,197,551.500,32.167
28,0,207,207,207,568.833,24.167
29,0,207,207,207,586.167,13.500
