 ,Area,Mean,Min,Max,X,Y
1,0,200,200,200,59.000,732.000
2,0,205,205,205,70.500,716.500
3,0,201,201,201,88.500,694.500
4,0,205,205,205,96.500,673.500
5,0,207,207,207,114.500,654.500
6,0,205,205,205,131.500,621.500
7,0,204,204,204,142.500,601.500
8,0,200,200,200,155.500,565.500
9,0,205,205,205,150.500,582.500
10,0,200,200,200,165.500,541.500
11,0,201,201,201,172.500,520.500
12,0,192,192,192,179.500,500.500
13,0,181,181,181,194.500,483.500
14,0,180,180,180,206.500,458.500
15,0,179,179,179,215.500,435.500
16,0,180,180,180,225.500,421.500
17,0,175,175,175,241.500,396.500
18,0,178,178,178,258.500,376.500
19,0,181,181,181,277.500,353.500
20,0,182,182,182,297.500,330.500
21,0,181,181,181,307.500,319.500
22,0,184,184,184,326.500,296.500
23,0,189,189,189,341.500,278.500
24,0,191,191,191,362.500,258.500
25,0,195,195,195,382.500,235.500
26,0,199,199,199,398.500,214.500
27,0,204,204,204,417.500,200.500
28,0,201,201,201,436.500,180.500
29,0,206,206,206,456.500,161.500
30,0,202,202,202,478.500,145.500
31,0,215,215,215,505.500,118.500
32,0,213,213,213,523.500,109.500
33,0,199,199,199,537.500,99.500
34,0,207,207,207,551.500,89.500
35,0,202,202,202,564.500,72.500
36,0,207,207,207,574.500,65.500
37,0,202,202,202,590.500,43.500
38,0,200,200,200,606.500,37.500
39,0,206,206,206,628.500,22.500
40,0,202,202,202,646.500,10.500
41,0,194,194,194,658.500,4.500
