 ,Area,Mean,Min,Max,X,Y
1,0,189,189,189,148.000,760.000
2,0,186,186,186,161.500,745.500
3,0,184,184,184,174.500,719.500
4,0,186,186,186,185.500,696.500
5,0,181,181,181,197.500,673.500
6,0,184,184,184,209.500,643.500
7,0,176,176,176,224.500,622.500
8,0,179,179,179,237.500,598.500
9,0,176,176,176,244.500,578.500
10,0,164,164,164,252.500,556.500
11,0,168,168,168,264.500,528.500
12,0,165,165,165,274.500,499.500
13,0,161,161,161,283.500,472.500
14,0,150,150,150,300.500,449.500
15,0,152,152,152,311.500,425.500
16,0,148,148,148,326.500,406.500
17,0,149,149,149,338.500,383.500
18,0,142,142,142,348.500,366.500
19,0,140,140,140,360.500,350.500
20,0,139,139,139,377.500,336.500
21,0,148,148,148,393.500,319.500
22,0,153,153,153,413.500,300.500
23,0,155,155,155,421.500,292.500
24,0,154,154,154,430.500,283.500
25,0,159,159,159,444.500,273.500
26,0,164,164,164,458.500,260.500
27,0,169,169,169,470.500,246.500
28,0,170,170,170,480.500,236.500
29,0,177,177,177,497.500,216.500
30,0,171,171,171,506.500,207.500
31,0,172,172,172,514.500,198.500
32,0,185,185,185,519.500,189.500
33,0,181,181,181,534.500,168.500
34,0,188,188,188,540.500,157.500
35,0,182,182,182,558.500,137.500
36,0,183,183,183,565.500,126.500
37,0,180,180,180,580.500,105.500
38,0,181,181,181,595.500,87.500
39,0,181,181,181,603.500,78.500
40,0,185,185,185,617.500,64.500
41,0,183,183,183,626.500,44.500
42,0,175,175,175,629.500,38.500
43,0,189,189,189,646.500,24.500
44,0,198,198,198,655.500,16.500
