 ,Area,Mean,Min,Max,X,Y
1,0,157,157,157,307.000,12.000
2,0,158,158,158,307.500,28.500
3,0,170,170,170,315.000,45.500
4,0,151,151,151,320.000,59.000
5,0,154,154,154,324.500,74.500
6,0,155,155,155,333.000,80.500
7,0,158,158,158,339.000,67.500
8,0,161,161,161,345.500,76.500
9,0,161,161,161,348.500,87.500
10,0,167,167,167,352.000,97.500
11,0,153,153,153,355.500,118.000
12,0,157,157,157,357.500,133.500
13,0,160,160,160,366.000,129.500
14,0,159,159,159,375.000,137.500
15,0,155,155,155,380.500,152.000
16,0,158,158,158,389.500,154.000
17,0,144,144,144,396.000,170.000
18,0,154,154,154,400.000,183.000
19,0,150,150,150,402.000,168.500
20,0,151,151,151,404.000,156.500
21,0,148,148,148,406.000,148.500
22,0,153,153,153,411.000,164.000
23,0,150,150,150,412.500,178.000
24,0,144,144,144,414.500,191.500
25,0,151,151,151,420.000,189.000
26,0,154,154,154,426.500,202.000
27,0,156,156,156,428.000,191.500
28,0,169,169,169,430.000,178.000
29,0,151,151,151,432.000,171.500
30,0,144,144,144,438.500,185.000
31,0,148,148,148,440.000,199.500
32,0,155,155,155,446.500,192.000
33,0,157,157,157,448.500,183.500
34,0,152,152,152,452.000,168.500
35,0,166,166,166,457.000,181.500
36,0,146,146,146,458.500,200.000
37,0,142,142,142,460.000,215.000
38,0,156,156,156,462.000,225.000
39,0,162,162,162,467.000,215.500
40,0,155,155,155,470.000,207.500
41,0,158,158,158,470.000,199.000
42,0,172,172,172,478.000,212.000
43,0,155,155,155,480.000,226.500
44,0,143,143,143,482.500,239.000
45,0,157,157,157,487.500,224.000
46,0,153,153,153,489.500,214.000
47,0,153,153,153,492.000,206.500
48,0,161,161,161,497.500,219.000
49,0,147,147,147,499.000,242.000
50,0,153,153,153,504.000,211.000
51,0,144,144,144,506.000,239.500
52,0,144,144,144,509.500,268.000
53,0,149,149,149,514.000,246.000
54,0,150,150,150,514.000,234.000
