 ,Area,Mean,Min,Max,X,Y
1,0,196,196,196,20.000,249.000
2,0,195,195,195,36.833,240.167
3,0,196,196,196,58.167,222.833
4,0,198,198,198,82.167,205.500
5,0,202,202,202,103.500,188.167
6,0,201,201,201,134.167,170.833
7,0,200,200,200,164.833,153.500
8,0,202,202,202,183.500,138.833
9,0,211,211,211,208.833,122.833
10,0,205,205,205,239.500,102.833
11,0,205,205,205,266.167,88.167
12,0,206,206,206,296.833,78.833
13,0,210,210,210,323.500,65.500
14,0,201,201,201,352.833,49.500
15,0,200,200,200,371.500,41.500
16,0,200,200,200,391.500,25.500
17,0,199,199,199,418.167,13.500
