 ,Area,Mean,Min,Max,X,Y
1,0,186,186,186,20.000,390.000
2,0,178,178,178,37.500,361.500
3,0,178,178,178,63.500,339.500
4,0,179,179,179,79.500,321.500
5,0,188,188,188,94.500,297.500
6,0,193,193,193,123.500,271.500
7,0,198,198,198,141.500,244.500
8,0,215,215,215,164.500,222.500
9,0,211,211,211,187.500,204.500
10,0,206,206,206,204.500,191.500
11,0,206,206,206,232.500,171.500
12,0,212,212,212,252.500,157.500
13,0,214,214,214,275.500,142.500
14,0,219,219,219,296.500,122.500
15,0,212,212,212,317.500,108.500
16,0,215,215,215,335.500,96.500
17,0,214,214,214,360.500,86.500
18,0,215,215,215,381.500,73.500
19,0,212,212,212,408.500,55.500
20,0,212,212,212,434.500,36.500
21,0,211,211,211,454.500,20.500
22,0,211,211,211,472.500,8.500
23,0,211,211,211,479.500,7.500
