 ,Area,Mean,Min,Max,X,Y
1,0,174,174,174,12.000,498.000
2,0,173,173,173,31.607,471.871
3,0,174,174,174,51.941,446.185
4,0,179,179,179,76.556,419.430
5,0,186,186,186,99.031,395.885
6,0,187,187,187,115.084,381.972
7,0,194,194,194,143.980,354.146
8,0,196,196,196,153.612,341.303
9,0,208,208,208,175.017,318.829
10,0,206,206,206,197.492,296.354
11,0,215,215,215,225.317,273.879
12,0,214,214,214,247.792,249.264
13,0,215,215,215,273.478,220.368
14,0,214,214,214,292.742,200.034
15,0,215,215,215,315.216,172.208
16,0,215,215,215,336.621,145.452
17,0,219,219,219,353.744,124.048
18,0,205,205,205,382.640,95.152
19,0,201,201,201,412.607,74.817
20,0,172,172,172,434.011,63.045
21,0,153,153,153,452.205,48.062
22,0,169,169,169,473.610,39.500
23,0,168,168,168,488.593,25.587
24,0,159,159,159,506.787,21.306
