 ,Area,Mean,Min,Max,X,Y
1,0,221,221,221,18.000,609.000
2,0,214,214,214,30.167,574.833
3,0,210,210,210,51.500,546.833
4,0,209,209,209,66.167,513.500
5,0,212,212,212,84.833,481.500
6,0,204,204,204,98.167,453.500
7,0,203,203,203,118.167,446.833
8,0,212,212,212,144.833,421.500
9,0,214,214,214,170.167,381.500
10,0,215,215,215,190.167,341.500
11,0,212,212,212,206.167,314.833
12,0,218,218,218,228.833,286.833
13,0,221,221,221,255.500,258.833
14,0,221,221,221,290.167,229.500
15,0,226,226,226,326.167,197.500
16,0,230,230,230,359.500,170.833
17,0,225,225,225,382.167,148.167
18,0,230,230,230,414.167,120.167
19,0,223,223,223,432.833,108.167
20,0,218,218,218,454.167,85.500
21,0,218,218,218,471.500,74.833
22,0,220,220,220,498.167,48.167
23,0,218,218,218,518.167,33.500
24,0,228,228,228,534.167,20.167
