 ,Area,Mean,Min,Max,X,Y
1,0,176,176,176,41.000,371.000
2,0,175,175,175,62.167,342.833
3,0,179,179,179,80.833,321.500
4,0,174,174,174,99.500,305.500
5,0,184,184,184,120.833,285.500
6,0,185,185,185,143.500,265.500
7,0,192,192,192,170.167,237.500
8,0,192,192,192,195.500,218.833
9,0,197,197,197,218.167,200.167
10,0,202,202,202,244.833,185.500
11,0,200,200,200,266.167,169.500
12,0,202,202,202,288.833,150.833
13,0,209,209,209,311.500,133.500
14,0,203,203,203,335.500,116.167
15,0,199,199,199,359.500,98.833
16,0,209,209,209,384.833,82.833
17,0,199,199,199,404.833,68.167
18,0,203,203,203,439.500,56.167
19,0,201,201,201,455.500,41.500
20,0,201,201,201,486.167,17.500
21,0,204,204,204,474.167,24.167
