 ,Area,Mean,Min,Max,X,Y
1,0,203,203,203,13.000,576.000
2,0,203,203,203,22.500,558.500
3,0,197,197,197,39.500,531.500
4,0,195,195,195,54.500,508.500
5,0,186,186,186,76.500,476.500
6,0,181,181,181,95.500,454.500
7,0,182,182,182,107.500,434.500
8,0,180,180,180,130.500,413.500
9,0,171,171,171,143.500,380.500
10,0,191,191,191,165.500,358.500
11,0,185,185,185,188.500,334.500
12,0,184,184,184,203.500,311.500
13,0,191,191,191,224.500,284.500
14,0,191,191,191,237.500,269.500
15,0,202,202,202,257.500,243.500
16,0,199,199,199,280.500,224.500
17,0,206,206,206,302.500,202.500
18,0,211,211,211,321.500,188.500
19,0,211,211,211,347.500,169.500
20,0,203,203,203,373.500,144.500
21,0,210,210,210,385.500,129.500
22,0,216,216,216,407.500,115.500
23,0,217,217,217,436.500,97.500
24,0,218,218,218,459.500,77.500
25,0,217,217,217,480.500,58.500
26,0,217,217,217,501.500,45.500
27,0,211,211,211,522.500,31.500
28,0,208,208,208,545.500,21.500
29,0,206,206,206,555.500,13.500
