 ,Area,Mean,Min,Max,X,Y
1,0,185,185,185,28.000,79.000
2,0,201,201,201,26.500,91.833
3,0,83,83,83,26.333,101.833
4,0,100,100,100,26.333,114.333
5,0,88,88,88,25.333,127.667
6,0,106,106,106,25.333,153.500
7,0,100,100,100,24.333,168.500
8,0,202,202,202,24.667,183.500
9,0,203,203,203,24.667,205.333
10,0,107,107,107,23.333,221.500
11,0,107,107,107,23.333,242.833
12,0,113,113,113,22.167,260.833
13,0,204,204,204,22.500,276.167
14,0,120,120,120,22.333,294.167
15,0,149,149,149,22.000,308.833
16,0,204,204,204,21.667,318.000
17,0,204,204,204,21.500,329.167
18,0,204,204,204,21.833,340.167
19,0,120,120,120,21.333,352.167
20,0,176,176,176,20.667,366.833
21,0,204,204,204,20.500,376.167
22,0,204,204,204,20.667,386.167
23,0,204,204,204,20.667,399.667
24,0,205,205,205,20.833,410.500
25,0,118,118,118,19.333,431.167
26,0,206,206,206,19.833,440.833
27,0,206,206,206,19.667,451.000
28,0,206,206,206,19.667,458.000
29,0,206,206,206,19.667,465.000
30,0,206,206,206,20.000,472.833
31,0,206,206,206,19.667,480.333
32,0,129,129,129,18.250,491.500
33,0,124,124,124,18.250,499.500
34,0,120,120,120,18.250,507.750
35,0,126,126,126,18.000,516.250
36,0,113,113,113,18.250,525.500
37,0,206,206,206,18.750,533.750
38,0,203,203,203,18.000,544.250
39,0,206,206,206,17.500,559.500
40,0,203,203,203,17.500,571.750
41,0,110,110,110,16.000,590.750
42,0,113,113,113,16.250,604.250
