 ,Area,Mean,Min,Max,X,Y
1,0,169,169,169,96.167,11.167
2,0,175,175,175,96.833,17.500
3,0,169,169,169,96.500,25.500
4,0,142,142,142,96.833,32.500
5,0,224,224,224,97.500,41.833
6,0,224,224,224,97.500,50.167
7,0,210,210,210,97.500,58.833
8,0,210,210,210,98.500,69.167
9,0,190,190,190,98.833,76.500
10,0,115,115,115,98.833,85.833
11,0,177,177,177,99.833,95.500
12,0,192,192,192,99.833,104.500
13,0,205,205,205,99.833,115.167
14,0,186,186,186,100.833,123.500
15,0,186,186,186,100.500,134.167
16,0,193,193,193,100.500,143.500
17,0,135,135,135,100.167,153.500
18,0,195,195,195,101.833,164.833
19,0,193,193,193,102.500,174.500
20,0,203,203,203,101.833,184.500
21,0,217,217,217,101.500,195.500
22,0,125,125,125,102.167,208.167
23,0,211,211,211,103.167,220.500
24,0,205,205,205,103.167,232.167
25,0,205,205,205,103.167,243.833
26,0,192,192,192,103.500,256.833
27,0,189,189,189,103.833,268.167
28,0,196,196,196,103.833,281.167
29,0,168,168,168,103.500,294.500
30,0,171,171,171,104.833,305.500
31,0,176,176,176,104.500,317.167
32,0,183,183,183,104.833,330.833
33,0,160,160,160,105.500,344.167
34,0,128,128,128,104.833,356.167
35,0,188,188,188,106.167,367.500
36,0,179,179,179,105.500,380.833
37,0,128,128,128,106.167,391.833
38,0,168,168,168,106.833,409.167
39,0,164,164,164,107.167,423.500
40,0,169,169,169,107.500,435.167
41,0,122,122,122,107.167,448.167
42,0,178,178,178,107.833,464.167
43,0,122,122,122,108.167,476.500
44,0,182,182,182,108.500,493.500
45,0,133,133,133,108.833,507.500
46,0,109,109,109,109.167,521.167
47,0,182,182,182,109.500,533.833
48,0,126,126,126,110.167,542.833
49,0,170,170,170,110.500,555.500
50,0,126,126,126,283.500,82.000
51,0,122,122,122,284.000,94.000
52,0,135,135,135,285.000,105.000
53,0,133,133,133,285.000,120.000
54,0,180,180,180,285.500,134.000
55,0,128,128,128,286.000,149.000
56,0,128,128,128,286.000,164.500
57,0,206,206,206,287.500,180.000
58,0,193,193,193,288.000,198.500
59,0,200,200,200,287.500,212.500
60,0,200,200,200,288.500,227.500
61,0,189,189,189,289.000,244.500
62,0,193,193,193,289.500,261.000
63,0,179,179,179,290.000,277.500
64,0,185,185,185,290.000,296.500
65,0,179,179,179,291.000,316.000
66,0,179,179,179,290.500,335.000
67,0,179,179,179,291.000,351.000
68,0,178,178,178,292.000,370.500
69,0,173,173,173,291.500,386.500
70,0,173,173,173,293.500,403.500
71,0,179,179,179,293.500,421.500
72,0,151,151,151,293.000,438.000
73,0,176,176,176,294.500,454.500
74,0,172,172,172,294.500,469.000
75,0,175,175,175,294.500,486.500
76,0,179,179,179,295.000,501.000
77,0,174,174,174,295.500,519.000
78,0,184,184,184,296.500,535.500
79,0,188,188,188,297.500,550.000
80,0,204,204,204,539.500,58.167
81,0,109,109,109,538.833,68.833
82,0,115,115,115,539.000,82.500
83,0,117,117,117,539.000,94.000
84,0,118,118,118,540.000,105.500
85,0,128,128,128,540.000,124.500
86,0,125,125,125,541.500,139.000
87,0,200,200,200,542.500,154.500
88,0,128,128,128,542.000,174.000
89,0,133,133,133,543.000,190.000
90,0,133,133,133,543.000,205.000
91,0,119,119,119,544.000,219.000
92,0,133,133,133,544.000,234.500
93,0,133,133,133,544.000,250.000
94,0,135,135,135,544.500,277.000
95,0,133,133,133,545.000,295.000
96,0,185,185,185,546.500,314.000
97,0,133,133,133,546.000,330.500
98,0,121,121,121,547.000,353.000
99,0,179,179,179,547.500,368.500
100,0,185,185,185,547.500,385.000
101,0,179,179,179,548.500,403.000
102,0,128,128,128,548.000,416.500
103,0,179,179,179,549.000,435.500
104,0,188,188,188,550.000,453.500
105,0,173,173,173,550.000,469.000
106,0,181,181,181,550.500,485.500
107,0,181,181,181,551.000,497.500
108,0,174,174,174,551.500,513.500
109,0,115,115,115,551.000,525.500
110,0,188,188,188,551.500,542.500
111,0,203,203,203,552.500,557.000
112,0,195,195,195,553.000,564.500
113,0,89,89,89,746.500,58.833
114,0,200,200,200,750.500,76.833
115,0,111,111,111,751.000,95.500
116,0,124,124,124,750.000,111.000
117,0,135,135,135,751.500,134.000
118,0,127,127,127,752.000,155.500
119,0,142,142,142,752.500,165.000
120,0,220,220,220,753.500,179.500
121,0,206,206,206,754.000,196.500
122,0,128,128,128,754.000,211.000
123,0,213,213,213,755.000,226.500
124,0,206,206,206,754.500,239.500
125,0,200,200,200,755.500,273.000
126,0,206,206,206,756.000,258.000
127,0,184,184,184,755.500,289.500
128,0,191,191,191,756.500,302.500
129,0,135,135,135,756.000,319.500
130,0,143,143,143,757.000,338.500
131,0,133,133,133,757.000,356.500
132,0,135,135,135,757.500,376.000
133,0,191,191,191,758.500,391.000
134,0,185,185,185,759.500,407.000
135,0,185,185,185,760.500,424.000
136,0,179,179,179,759.500,437.000
137,0,138,138,138,760.000,453.500
138,0,122,122,122,760.000,472.500
139,0,193,193,193,762.000,488.500
140,0,200,200,200,761.500,505.000
141,0,200,200,200,763.000,520.500
142,0,200,200,200,763.000,539.000
143,0,176,176,176,763.000,556.000
