 ,Area,Mean,Min,Max,X,Y
1,0,195,195,195,92.667,7.333
2,0,212,212,212,92.000,18.667
3,0,198,198,198,93.000,12.000
4,0,208,208,208,92.667,25.333
5,0,208,208,208,93.000,34.000
6,0,198,198,198,93.667,41.667
7,0,202,202,202,94.667,54.333
8,0,198,198,198,95.000,63.000
9,0,198,198,198,95.333,72.333
10,0,209,209,209,96.000,82.333
11,0,191,191,191,95.667,92.000
12,0,202,202,202,96.000,103.000
13,0,208,208,208,97.333,112.667
14,0,196,196,196,97.333,124.667
15,0,219,219,219,97.333,140.333
16,0,187,187,187,97.667,153.000
17,0,216,216,216,98.667,167.000
18,0,196,196,196,99.000,180.333
19,0,212,212,212,99.333,193.333
20,0,199,199,199,101.000,207.333
21,0,209,209,209,101.333,219.000
22,0,215,215,215,102.000,233.000
23,0,201,201,201,102.667,247.333
24,0,211,211,211,102.667,260.333
25,0,202,202,202,103.000,275.000
26,0,213,213,213,104.333,288.667
27,0,202,202,202,105.000,303.667
28,0,202,202,202,106.000,318.333
29,0,202,202,202,106.333,330.000
30,0,181,181,181,107.000,342.333
31,0,208,208,208,108.333,356.000
32,0,213,213,213,109.667,370.667
33,0,213,213,213,110.667,383.667
34,0,213,213,213,111.667,394.000
35,0,209,209,209,111.667,402.333
36,0,216,216,216,113.667,412.667
37,0,216,216,216,114.667,421.333
38,0,219,219,219,117.333,429.000
39,0,171,171,171,352.500,0.833
40,0,215,215,215,355.167,14.833
41,0,216,216,216,354.500,30.833
42,0,196,196,196,354.500,48.167
43,0,176,176,176,355.167,66.833
44,0,221,221,221,355.833,85.500
45,0,205,205,205,355.167,104.167
46,0,213,213,213,355.833,124.833
47,0,188,188,188,356.500,145.500
48,0,220,220,220,358.500,169.500
49,0,193,193,193,361.833,192.833
50,0,196,196,196,361.833,219.500
51,0,180,180,180,364.500,248.167
52,0,174,174,174,365.167,270.167
53,0,213,213,213,365.167,296.833
54,0,169,169,169,367.833,318.833
55,0,216,216,216,367.833,349.500
56,0,134,134,134,371.167,370.833
57,0,163,163,163,374.500,396.833
58,0,158,158,158,376.500,420.833
59,0,187,187,187,543.833,26.833
60,0,204,204,204,545.833,42.833
61,0,205,205,205,545.833,60.167
62,0,170,170,170,545.167,76.167
63,0,207,207,207,547.167,93.500
64,0,194,194,194,548.500,116.167
65,0,180,180,180,549.833,132.833
66,0,213,213,213,549.167,156.833
67,0,222,222,222,550.500,182.167
68,0,210,210,210,553.167,202.167
69,0,217,217,217,553.833,222.833
70,0,162,162,162,556.500,246.167
71,0,187,187,187,556.500,266.167
72,0,168,168,168,560.500,291.500
73,0,169,169,169,560.500,313.500
74,0,143,143,143,563.833,335.500
75,0,154,154,154,569.167,358.167
76,0,226,226,226,727.833,21.500
77,0,172,172,172,733.167,39.500
78,0,232,232,232,735.167,64.167
79,0,216,216,216,735.167,86.833
80,0,208,208,208,738.500,112.833
81,0,225,225,225,737.833,136.833
82,0,198,198,198,740.500,166.833
83,0,215,215,215,741.167,191.500
84,0,191,191,191,742.500,213.500
85,0,177,177,177,743.833,236.833
86,0,169,169,169,746.500,259.500
87,0,187,187,187,746.500,282.833
88,0,216,216,216,747.833,308.167
89,0,162,162,162,750.500,328.167
90,0,155,155,155,751.833,349.500
91,0,215,215,215,753.167,370.167
92,0,183,183,183,755.833,386.833
93,0,190,190,190,975.833,22.167
94,0,171,171,171,977.167,46.833
95,0,171,171,171,977.167,69.500
96,0,180,180,180,979.167,96.167
97,0,193,193,193,979.833,116.167
98,0,215,215,215,981.833,146.167
99,0,208,208,208,982.500,174.167
100,0,220,220,220,983.833,200.167
101,0,169,169,169,986.500,222.833
102,0,189,189,189,987.167,246.167
103,0,177,177,177,988.500,268.833
104,0,163,163,163,990.500,288.833
105,0,169,169,169,991.167,308.833
106,0,157,157,157,994.500,334.167
107,0,143,143,143,998.500,357.500
108,0,128,128,128,1001.833,380.167
109,0,139,139,139,1008.500,397.500
110,0,212,212,212,1197.500,15.500
111,0,210,210,210,1199.500,36.167
112,0,212,212,212,1200.833,52.833
113,0,213,213,213,1201.500,76.167
114,0,208,208,208,1200.167,98.833
115,0,201,201,201,1201.500,120.167
116,0,214,214,214,1204.833,155.500
117,0,214,214,214,1206.167,181.500
118,0,172,172,172,1207.500,206.833
119,0,159,159,159,1208.833,232.167
120,0,192,192,192,1209.500,260.167
121,0,177,177,177,1214.833,290.167
122,0,220,220,220,1212.833,319.500
123,0,157,157,157,1216.833,348.833
124,0,139,139,139,1220.167,374.833
125,0,140,140,140,1224.167,400.167
126,0,226,226,226,1515.500,22.500
127,0,232,232,232,1516.500,42.500
128,0,230,230,230,1515.500,60.500
129,0,226,226,226,1518.500,82.500
130,0,223,223,223,1516.500,107.500
131,0,220,220,220,1519.833,142.833
132,0,206,206,206,1523.167,178.833
133,0,215,215,215,1525.167,206.167
134,0,209,209,209,1524.500,233.167
135,0,218,218,218,1527.167,266.500
136,0,217,217,217,1528.500,292.500
137,0,224,224,224,1530.500,317.833
138,0,217,217,217,1532.500,342.500
139,0,217,217,217,1535.833,367.833
140,0,179,179,179,1539.833,385.833
