 ,Area,Mean,Min,Max,X,Y
1,0,208,208,208,111.500,42.167
2,0,215,215,215,116.500,64.000
3,0,128,128,128,118.000,87.000
4,0,215,215,215,121.000,110.000
5,0,140,140,140,122.000,134.500
6,0,140,140,140,124.000,155.000
7,0,143,143,143,126.500,185.000
8,0,143,143,143,128.500,208.500
9,0,142,142,142,131.000,233.000
10,0,215,215,215,134.000,260.500
11,0,166,166,166,136.000,287.000
12,0,206,206,206,139.500,314.000
13,0,206,206,206,143.000,339.000
14,0,154,154,154,144.500,359.500
15,0,201,201,201,150.500,378.500
16,0,168,168,168,159.500,393.500
17,0,208,208,208,358.500,33.000
18,0,206,206,206,361.000,49.500
19,0,217,217,217,361.500,65.000
20,0,215,215,215,364.000,84.500
21,0,200,200,200,365.000,104.500
22,0,210,210,210,367.000,127.000
23,0,215,215,215,368.500,148.500
24,0,212,212,212,371.000,172.500
25,0,214,214,214,372.500,196.000
26,0,208,208,208,374.000,217.000
27,0,208,208,208,375.500,242.500
28,0,121,121,121,375.500,266.000
29,0,208,208,208,378.500,290.500
30,0,195,195,195,380.000,314.000
31,0,143,143,143,381.000,338.000
32,0,202,202,202,383.500,359.000
33,0,201,201,201,385.500,381.000
34,0,201,201,201,388.000,399.500
35,0,200,200,200,392.500,423.000
36,0,200,200,200,396.000,444.500
37,0,194,194,194,403.500,461.000
38,0,93,93,93,612.167,52.167
39,0,53,53,53,612.167,90.833
40,0,126,126,126,618.167,131.500
41,0,133,133,133,620.167,167.500
42,0,206,206,206,622.833,205.500
43,0,206,206,206,625.500,240.833
44,0,206,206,206,626.833,281.500
45,0,200,200,200,628.833,313.500
46,0,193,193,193,630.833,346.167
47,0,193,193,193,632.833,378.833
48,0,193,193,193,634.833,412.833
49,0,193,193,193,637.500,444.167
50,0,195,195,195,639.500,474.167
51,0,194,194,194,641.500,502.167
52,0,193,193,193,645.500,527.500
53,0,178,178,178,652.833,548.167
54,0,170,170,170,803.500,23.500
55,0,203,203,203,805.500,49.000
56,0,215,215,215,809.000,81.000
57,0,209,209,209,810.000,109.500
58,0,206,206,206,812.500,132.500
59,0,215,215,215,812.500,157.500
60,0,127,127,127,813.000,180.500
61,0,208,208,208,814.500,204.000
62,0,208,208,208,816.000,232.000
63,0,178,178,178,817.000,257.000
64,0,204,204,204,818.500,287.000
65,0,203,203,203,819.500,312.500
66,0,189,189,189,820.500,336.500
67,0,193,193,193,822.500,359.000
68,0,193,193,193,823.500,383.000
69,0,193,193,193,824.500,405.500
70,0,136,136,136,825.000,432.500
71,0,193,193,193,828.000,458.500
72,0,123,123,123,828.500,483.000
73,0,135,135,135,830.000,507.500
74,0,202,202,202,834.000,532.500
75,0,138,138,138,842.500,557.500
76,0,186,186,186,1015.500,22.000
77,0,193,193,193,1019.000,40.500
78,0,144,144,144,1020.000,56.500
79,0,74,74,74,1021.000,78.500
80,0,99,99,99,1022.000,97.500
81,0,140,140,140,1023.000,118.000
82,0,200,200,200,1025.000,138.500
83,0,141,141,141,1025.000,158.500
84,0,139,139,139,1025.500,180.500
85,0,133,133,133,1025.500,201.000
86,0,213,213,213,1028.000,218.000
87,0,214,214,214,1028.500,239.000
88,0,217,217,217,1030.000,260.500
89,0,217,217,217,1031.000,278.500
90,0,210,210,210,1031.500,299.000
91,0,211,211,211,1032.500,319.000
92,0,211,211,211,1034.000,340.000
93,0,207,207,207,1034.500,358.000
94,0,212,212,212,1035.000,374.500
95,0,207,207,207,1036.000,394.500
96,0,207,207,207,1037.000,415.000
97,0,207,207,207,1038.000,437.000
98,0,200,200,200,1039.500,457.000
99,0,208,208,208,1040.500,477.000
100,0,143,143,143,1041.000,494.500
101,0,208,208,208,1043.500,514.500
102,0,209,209,209,1045.000,535.000
103,0,208,208,208,1049.000,553.000
104,0,187,187,187,1281.833,26.833
105,0,221,221,221,1284.500,51.500
106,0,220,220,220,1287.167,80.833
107,0,227,227,227,1288.500,111.500
108,0,207,207,207,1289.167,138.833
109,0,210,210,210,1290.500,172.833
110,0,142,142,142,1291.167,205.500
111,0,203,203,203,1292.500,238.833
112,0,129,129,129,1293.833,270.833
113,0,192,192,192,1296.500,304.167
114,0,152,152,152,1297.167,335.500
115,0,192,192,192,1298.500,369.500
116,0,199,199,199,1301.833,404.167
117,0,203,203,203,1302.500,430.833
118,0,205,205,205,1305.167,460.833
119,0,192,192,192,1306.500,488.833
120,0,129,129,129,1307.167,512.167
121,0,187,187,187,1309.833,538.833
122,0,182,182,182,1312.500,564.167
123,0,193,193,193,1315.167,589.500
