 ,Area,Mean,Min,Max,X,Y
1,0,199,199,199,232.000,714.000
2,0,185,185,185,233.500,616.500
3,0,195,195,195,242.500,558.500
4,0,184,184,184,246.500,508.500
5,0,188,188,188,249.500,445.500
6,0,167,167,167,253.500,376.500
7,0,199,199,199,254.500,298.500
8,0,204,204,204,258.500,220.500
9,0,214,214,214,260.500,176.500
10,0,212,212,212,262.500,126.500
11,0,229,229,229,262.500,106.500
