 ,Area,Mean,Min,Max,X,Y
1,0,158,158,158,558.500,736.500
2,0,149,149,149,564.500,736.000
3,0,158,158,158,571.000,727.500
4,0,135,135,135,577.000,719.000
5,0,118,118,118,584.500,717.000
6,0,154,154,154,591.000,715.500
7,0,136,136,136,594.500,705.000
8,0,140,140,140,599.000,713.000
9,0,166,166,166,605.000,704.500
10,0,180,180,180,610.500,699.500
11,0,207,207,207,616.000,704.500
12,0,129,129,129,622.500,698.000
13,0,143,143,143,626.500,690.500
14,0,203,203,203,631.500,698.500
15,0,215,215,215,636.000,706.500
16,0,125,125,125,639.500,715.000
17,0,121,121,121,649.000,711.000
18,0,146,146,146,656.000,703.000
19,0,217,217,217,661.500,701.500
20,0,175,175,175,668.500,694.500
21,0,199,199,199,672.000,687.500
22,0,157,157,157,678.000,685.500
23,0,159,159,159,680.000,677.500
24,0,144,144,144,683.000,671.000
25,0,183,183,183,687.500,661.500
26,0,154,154,154,690.000,669.000
27,0,152,152,152,692.000,676.500
28,0,217,217,217,694.000,682.500
29,0,173,173,173,697.000,686.000
30,0,114,114,114,701.000,674.500
31,0,166,166,166,707.000,672.000
32,0,158,158,158,711.500,676.000
33,0,114,114,114,718.000,673.500
34,0,119,119,119,722.500,666.500
35,0,130,130,130,724.500,657.000
36,0,160,160,160,725.500,652.500
37,0,182,182,182,730.000,652.000
38,0,153,153,153,733.500,658.500
39,0,180,180,180,734.500,663.500
40,0,118,118,118,736.500,669.000
41,0,122,122,122,740.500,661.500
42,0,127,127,127,743.000,654.000
43,0,129,129,129,745.500,654.000
44,0,147,147,147,748.500,657.000
45,0,198,198,198,751.500,660.500
