 ,Area,Mean,Min,Max,X,Y
1,0,176,176,176,320.500,4.833
2,0,174,174,174,325.833,22.833
3,0,187,187,187,328.500,41.500
4,0,185,185,185,334.000,58.000
5,0,185,185,185,342.000,74.000
6,0,190,190,190,348.000,88.000
7,0,183,183,183,356.000,101.000
8,0,183,183,183,372.500,106.500
9,0,185,185,185,383.500,119.000
10,0,178,178,178,385.500,138.500
11,0,167,167,167,386.500,155.500
12,0,163,163,163,402.500,143.500
13,0,166,166,166,408.500,152.500
14,0,172,172,172,420.000,161.500
15,0,164,164,164,427.000,177.000
16,0,171,171,171,432.000,193.000
17,0,167,167,167,443.500,185.500
18,0,171,171,171,451.000,162.500
19,0,181,181,181,453.000,145.000
20,0,183,183,183,459.167,140.833
21,0,179,179,179,463.833,148.167
22,0,183,183,183,471.167,161.500
23,0,176,176,176,478.833,163.833
24,0,180,180,180,483.500,170.167
25,0,177,177,177,490.500,172.833
26,0,173,173,173,496.500,163.833
27,0,181,181,181,503.500,152.833
28,0,192,192,192,506.167,141.500
29,0,188,188,188,509.500,135.167
30,0,195,195,195,516.500,146.500
31,0,189,189,189,524.833,164.500
32,0,191,191,191,531.167,179.167
