 ,Area,Mean,Min,Max,X,Y
1,0,177,177,177,398.500,10.000
2,0,169,169,169,392.000,24.500
3,0,188,188,188,395.000,39.000
4,0,155,155,155,396.000,59.500
5,0,170,170,170,397.500,79.500
6,0,175,175,175,401.500,98.000
7,0,173,173,173,407.500,112.500
8,0,166,166,166,413.500,124.500
9,0,163,163,163,423.000,134.000
10,0,179,179,179,434.000,147.500
11,0,155,155,155,433.500,166.500
12,0,149,149,149,435.000,182.000
13,0,149,149,149,441.000,190.000
14,0,151,151,151,455.500,196.000
15,0,152,152,152,465.000,206.500
16,0,153,153,153,472.000,219.000
17,0,149,149,149,476.000,232.500
18,0,142,142,142,481.000,249.500
19,0,155,155,155,485.000,240.000
20,0,151,151,151,488.500,232.000
21,0,160,160,160,498.000,241.000
22,0,160,160,160,501.500,253.500
23,0,175,175,175,503.000,266.500
24,0,158,158,158,511.500,257.500
25,0,163,163,163,516.000,247.000
26,0,173,173,173,525.500,256.500
27,0,158,158,158,527.000,267.000
28,0,150,150,150,533.000,277.500
29,0,159,159,159,537.500,269.000
30,0,163,163,163,546.500,286.000
31,0,165,165,165,543.500,304.167
32,0,154,154,154,546.833,328.167
33,0,142,142,142,549.500,346.167
34,0,143,143,143,549.500,363.500
35,0,142,142,142,552.833,376.167
36,0,159,159,159,554.833,385.833
37,0,157,157,157,561.167,376.500
38,0,158,158,158,563.500,367.167
39,0,138,138,138,568.167,361.167
40,0,154,154,154,573.500,367.500
41,0,156,156,156,575.833,376.167
42,0,158,158,158,577.833,383.167
43,0,155,155,155,581.833,369.833
44,0,163,163,163,584.167,352.500
45,0,127,127,127,584.167,343.500
46,0,151,151,151,586.833,331.500
47,0,175,175,175,593.500,331.167
48,0,157,157,157,593.500,341.833
49,0,153,153,153,596.500,353.500
50,0,161,161,161,598.500,366.500
51,0,155,155,155,603.167,381.167
52,0,153,153,153,605.500,367.833
53,0,159,159,159,605.500,357.167
54,0,169,169,169,607.833,347.167
55,0,149,149,149,614.167,345.500
56,0,161,161,161,615.833,355.833
57,0,153,153,153,617.833,369.500
