 ,Area,Mean,Min,Max,X,Y
1,0,177,177,177,572.000,793.000
2,0,79,79,79,580.500,785.000
3,0,85,85,85,589.500,777.000
4,0,173,173,173,599.000,770.500
5,0,104,104,104,607.500,760.000
6,0,121,121,121,614.000,758.500
7,0,186,186,186,625.000,761.000
8,0,166,166,166,632.500,763.500
9,0,116,116,116,635.500,769.500
10,0,92,92,92,642.500,762.500
11,0,160,160,160,649.000,762.000
12,0,163,163,163,649.500,768.000
13,0,130,130,130,655.000,766.000
14,0,147,147,147,659.500,760.500
15,0,169,169,169,670.000,765.000
16,0,170,170,170,680.000,765.500
17,0,165,165,165,690.500,764.500
18,0,213,213,213,695.000,756.000
19,0,81,81,81,705.000,748.500
20,0,159,159,159,711.000,748.500
21,0,175,175,175,714.000,751.500
22,0,121,121,121,720.500,739.500
23,0,130,130,130,724.000,744.000
24,0,83,83,83,727.500,751.000
25,0,102,102,102,733.500,755.000
26,0,125,125,125,739.500,744.000
27,0,86,86,86,745.000,734.500
28,0,86,86,86,750.500,728.500
29,0,115,115,115,758.000,731.000
