 ,Area,Mean,Min,Max,X,Y
1,0,173,173,173,322.000,9.000
2,0,145,145,145,333.500,32.500
3,0,167,167,167,349.500,56.500
4,0,163,163,163,357.500,85.500
5,0,163,163,163,362.500,108.500
6,0,169,169,169,375.000,113.000
7,0,180,180,180,389.000,110.000
8,0,175,175,175,393.500,125.000
9,0,158,158,158,395.500,147.000
10,0,150,150,150,397.500,168.000
11,0,155,155,155,403.500,145.000
12,0,167,167,167,412.500,160.000
13,0,148,148,148,414.500,176.500
14,0,159,159,159,415.500,188.500
15,0,142,142,142,425.000,196.500
16,0,157,157,157,428.500,184.500
17,0,162,162,162,428.500,174.500
18,0,152,152,152,434.500,166.000
19,0,156,156,156,439.000,180.500
20,0,154,154,154,444.000,195.000
21,0,177,177,177,446.500,179.500
22,0,211,211,211,448.000,165.000
23,0,200,200,200,450.500,150.500
24,0,204,204,204,451.500,145.000
25,0,221,221,221,456.500,163.500
26,0,177,177,177,456.500,178.000
27,0,204,204,204,458.500,190.000
28,0,147,147,147,460.000,206.500
29,0,195,195,195,464.000,179.500
30,0,191,191,191,467.000,168.500
31,0,205,205,205,468.500,163.000
32,0,198,198,198,470.500,157.500
33,0,173,173,173,473.500,168.500
34,0,213,213,213,478.000,183.000
35,0,223,223,223,480.500,195.500
36,0,170,170,170,482.500,211.500
37,0,200,200,200,487.000,196.000
38,0,194,194,194,491.500,186.000
39,0,184,184,184,498.000,197.500
40,0,162,162,162,498.000,210.000
41,0,161,161,161,503.000,196.500
42,0,157,157,157,507.000,208.000
43,0,162,162,162,509.500,223.000
44,0,168,168,168,510.500,207.500
45,0,179,179,179,514.000,195.000
46,0,184,184,184,514.500,187.000
47,0,192,192,192,519.500,202.500
48,0,160,160,160,520.000,217.000
49,0,194,194,194,522.500,233.500
50,0,176,176,176,522.500,243.500
51,0,147,147,147,523.500,257.500
52,0,162,162,162,530.000,248.000
53,0,188,188,188,530.000,235.500
54,0,156,156,156,532.500,225.500
55,0,160,160,160,535.500,220.500
56,0,185,185,185,539.500,235.000
57,0,185,185,185,543.500,244.500
58,0,161,161,161,549.000,236.000
59,0,210,210,210,548.000,225.000
