 ,Area,Mean,Min,Max,X,Y
1,0,171,171,171,324.000,7.000
2,0,182,182,182,334.500,37.500
3,0,186,186,186,343.833,63.500
4,0,180,180,180,353.833,93.500
5,0,170,170,170,361.833,124.167
6,0,176,176,176,365.833,154.167
7,0,175,175,175,372.500,186.833
8,0,180,180,180,381.167,212.833
9,0,175,175,175,393.167,233.500
10,0,172,172,172,407.833,252.833
11,0,167,167,167,423.167,276.167
12,0,169,169,169,442.500,261.500
13,0,186,186,186,461.167,238.833
14,0,190,190,190,473.167,216.833
15,0,186,186,186,487.167,209.500
16,0,176,176,176,505.167,210.167
17,0,190,190,190,517.833,234.833
18,0,204,204,204,534.500,258.833
19,0,204,204,204,549.167,283.500
20,0,194,194,194,564.500,301.500
21,0,170,170,170,585.833,320.833
22,0,205,205,205,604.500,333.500
23,0,205,205,205,620.500,347.500
