 ,Area,Mean,Min,Max,X,Y
1,0,133,133,133,429.000,790.000
2,0,178,178,178,438.500,780.500
3,0,175,175,175,453.500,774.500
4,0,157,157,157,466.500,749.500
5,0,167,167,167,475.500,728.500
6,0,136,136,136,485.500,713.500
7,0,181,181,181,492.500,698.500
8,0,151,151,151,500.500,720.500
9,0,179,179,179,505.500,694.500
10,0,130,130,130,514.500,679.500
11,0,100,100,100,520.500,677.500
12,0,115,115,115,522.500,659.500
13,0,145,145,145,528.500,652.500
14,0,153,153,153,536.500,655.500
15,0,126,126,126,544.500,642.500
16,0,123,123,123,550.500,637.500
17,0,120,120,120,551.500,650.500
18,0,130,130,130,561.500,662.500
19,0,188,188,188,564.500,628.500
20,0,152,152,152,576.500,616.500
21,0,118,118,118,585.500,586.500
22,0,112,112,112,585.500,571.500
23,0,126,126,126,588.500,549.500
24,0,152,152,152,593.500,567.500
25,0,126,126,126,599.500,557.500
26,0,129,129,129,603.500,546.500
27,0,119,119,119,608.500,562.500
28,0,154,154,154,619.500,569.500
29,0,132,132,132,628.500,544.500
30,0,143,143,143,631.500,529.500
31,0,120,120,120,636.500,516.500
32,0,121,121,121,638.500,501.500
33,0,171,171,171,642.500,491.500
34,0,204,204,204,647.500,500.500
35,0,116,116,116,655.500,517.500
36,0,116,116,116,655.500,496.500
37,0,153,153,153,653.500,478.500
38,0,149,149,149,655.500,466.500
39,0,126,126,126,662.500,449.500
40,0,131,131,131,669.500,435.500
41,0,130,130,130,672.500,420.500
42,0,112,112,112,674.500,408.500
43,0,115,115,115,678.500,406.500
44,0,110,110,110,690.500,408.500
45,0,109,109,109,693.500,402.500
46,0,129,129,129,693.500,381.500
47,0,101,101,101,695.500,369.500
